Value,Percentile,TotalCount,1/(1-Percentile)
7207.000,0.000000,1,1.00
7763.000,0.100000,2003,1.11
7835.000,0.200000,4049,1.25
7891.000,0.300000,6132,1.43
7939.000,0.400000,8114,1.67
7991.000,0.500000,10091,2.00
8015.000,0.550000,11035,2.22
8043.000,0.600000,12040,2.50
8075.000,0.650000,13034,2.86
8115.000,0.700000,14036,3.33
8159.000,0.750000,15033,4.00
8187.000,0.775000,15522,4.44
8223.000,0.800000,16053,5.00
8263.000,0.825000,16561,5.71
8311.000,0.850000,17073,6.67
8367.000,0.875000,17524,8.00
8415.000,0.887500,17789,8.89
8463.000,0.900000,18015,10.00
8527.000,0.912500,18258,11.43
8647.000,0.925000,18508,13.33
8839.000,0.937500,18760,16.00
8959.000,0.943750,18878,17.78
9095.000,0.950000,19008,20.00
9191.000,0.956250,19129,22.86
9303.000,0.962500,19252,26.67
9415.000,0.968750,19376,32.00
9495.000,0.971875,19439,35.56
9607.000,0.975000,19500,40.00
9759.000,0.978125,19565,45.71
10015.000,0.981250,19625,53.33
10455.000,0.984375,19688,64.00
10695.000,0.985938,19719,71.11
10871.000,0.987500,19751,80.00
11023.000,0.989062,19782,91.43
11191.000,0.990625,19813,106.67
11343.000,0.992188,19844,128.00
11415.000,0.992969,19860,142.22
11519.000,0.993750,19876,160.00
11615.000,0.994531,19891,182.86
11775.000,0.995313,19907,213.33
11935.000,0.996094,19922,256.00
12143.000,0.996484,19930,284.44
12599.000,0.996875,19938,320.00
13871.000,0.997266,19946,365.71
19743.000,0.997656,19954,426.67
29583.000,0.998047,19961,512.00
34399.000,0.998242,19965,568.89
39935.000,0.998437,19969,640.00
171647.000,0.998633,19973,731.43
172671.000,0.998828,19977,853.33
252415.000,0.999023,19981,1024.00
319999.000,0.999121,19983,1137.78
321279.000,0.999219,19985,1280.00
322559.000,0.999316,19987,1462.86
324095.000,0.999414,19989,1706.67
557055.000,0.999512,19991,2048.00
559103.000,0.999561,19992,2275.56
559615.000,0.999609,19995,2560.00
559615.000,0.999658,19995,2925.71
559615.000,0.999707,19995,3413.33
560127.000,0.999756,19996,4096.00
560127.000,0.999780,19996,4551.11
564223.000,0.999805,19997,5120.00
564223.000,0.999829,19997,5851.43
565759.000,0.999854,19998,6826.67
565759.000,0.999878,19998,8192.00
565759.000,0.999890,19998,9102.22
572927.000,0.999902,19999,10240.00
572927.000,0.999915,19999,11702.86
572927.000,0.999927,19999,13653.33
572927.000,0.999939,19999,16384.00
572927.000,0.999945,19999,18204.44
698367.000,0.999951,20000,20480.00
698367.000,1.000000,20000,inf
