Value,Percentile,TotalCount,1/(1-Percentile)
4999.000,0.000000,1,1.00
5679.000,0.100000,204,1.11
5747.000,0.200000,407,1.25
5795.000,0.300000,603,1.43
5863.000,0.400000,804,1.67
5951.000,0.500000,1006,2.00
6011.000,0.550000,1100,2.22
6063.000,0.600000,1201,2.50
6115.000,0.650000,1303,2.86
6163.000,0.700000,1405,3.33
6211.000,0.750000,1508,4.00
6231.000,0.775000,1550,4.44
6263.000,0.800000,1604,5.00
6291.000,0.825000,1652,5.71
6327.000,0.850000,1703,6.67
6367.000,0.875000,1753,8.00
6411.000,0.887500,1779,8.89
6435.000,0.900000,1800,10.00
6483.000,0.912500,1827,11.43
6543.000,0.925000,1851,13.33
6611.000,0.937500,1877,16.00
6659.000,0.943750,1888,17.78
6715.000,0.950000,1900,20.00
6767.000,0.956250,1913,22.86
6891.000,0.962500,1925,26.67
7095.000,0.968750,1938,32.00
7187.000,0.971875,1944,35.56
7251.000,0.975000,1950,40.00
7391.000,0.978125,1958,45.71
7559.000,0.981250,1963,53.33
7979.000,0.984375,1969,64.00
8319.000,0.985938,1972,71.11
8471.000,0.987500,1975,80.00
8943.000,0.989062,1979,91.43
9303.000,0.990625,1982,106.67
10511.000,0.992188,1985,128.00
16991.000,0.992969,1986,142.22
18511.000,0.993750,1988,160.00
19023.000,0.994531,1990,182.86
19247.000,0.995313,1991,213.33
29151.000,0.996094,1993,256.00
29151.000,0.996484,1993,284.44
29503.000,0.996875,1994,320.00
30367.000,0.997266,1995,365.71
30527.000,0.997656,1996,426.67
170367.000,0.998047,1997,512.00
170367.000,0.998242,1997,568.89
170367.000,0.998437,1997,640.00
190463.000,0.998633,1998,731.43
190463.000,0.998828,1998,853.33
231039.000,0.999023,1999,1024.00
231039.000,0.999121,1999,1137.78
231039.000,0.999219,1999,1280.00
231039.000,0.999316,1999,1462.86
231039.000,0.999414,1999,1706.67
246527.000,0.999512,2000,2048.00
246527.000,1.000000,2000,inf
