Value,Percentile,TotalCount,1/(1-Percentile)
4847.000,0.000000,1,1.00
5287.000,0.100000,202,1.11
5511.000,0.200000,403,1.25
5571.000,0.300000,603,1.43
5615.000,0.400000,803,1.67
5663.000,0.500000,1020,2.00
5683.000,0.550000,1116,2.22
5707.000,0.600000,1204,2.50
5731.000,0.650000,1306,2.86
5759.000,0.700000,1403,3.33
5795.000,0.750000,1506,4.00
5819.000,0.775000,1551,4.44
5847.000,0.800000,1603,5.00
5891.000,0.825000,1651,5.71
5927.000,0.850000,1704,6.67
5991.000,0.875000,1751,8.00
6035.000,0.887500,1777,8.89
6075.000,0.900000,1804,10.00
6119.000,0.912500,1825,11.43
6183.000,0.925000,1850,13.33
6287.000,0.937500,1875,16.00
6411.000,0.943750,1888,17.78
6447.000,0.950000,1900,20.00
6511.000,0.956250,1913,22.86
6695.000,0.962500,1925,26.67
6787.000,0.968750,1938,32.00
6843.000,0.971875,1944,35.56
6915.000,0.975000,1950,40.00
7139.000,0.978125,1957,45.71
7403.000,0.981250,1963,53.33
7775.000,0.984375,1969,64.00
7931.000,0.985938,1972,71.11
8279.000,0.987500,1975,80.00
9191.000,0.989062,1979,91.43
9479.000,0.990625,1982,106.67
10655.000,0.992188,1985,128.00
11791.000,0.992969,1986,142.22
17279.000,0.993750,1988,160.00
18287.000,0.994531,1990,182.86
18767.000,0.995313,1991,213.33
30671.000,0.996094,1993,256.00
30671.000,0.996484,1993,284.44
31519.000,0.996875,1994,320.00
31855.000,0.997266,1995,365.71
32015.000,0.997656,1996,426.67
173823.000,0.998047,1997,512.00
173823.000,0.998242,1997,568.89
173823.000,0.998437,1997,640.00
188543.000,0.998633,1998,731.43
188543.000,0.998828,1998,853.33
335359.000,0.999023,1999,1024.00
335359.000,0.999121,1999,1137.78
335359.000,0.999219,1999,1280.00
335359.000,0.999316,1999,1462.86
335359.000,0.999414,1999,1706.67
355071.000,0.999512,2000,2048.00
355071.000,1.000000,2000,inf
