Value,Percentile,TotalCount,1/(1-Percentile)
7795.000,0.000000,1,1.00
8359.000,0.100000,2134,1.11
8407.000,0.200000,4255,1.25
8447.000,0.300000,6025,1.43
8519.000,0.400000,8116,1.67
8607.000,0.500000,10002,2.00
8679.000,0.550000,11102,2.22
8743.000,0.600000,12133,2.50
8791.000,0.650000,13199,2.86
8831.000,0.700000,14029,3.33
8895.000,0.750000,15037,4.00
8935.000,0.775000,15564,4.44
8975.000,0.800000,16046,5.00
9031.000,0.825000,16551,5.71
9095.000,0.850000,17012,6.67
9175.000,0.875000,17532,8.00
9223.000,0.887500,17786,8.89
9271.000,0.900000,18025,10.00
9327.000,0.912500,18263,11.43
9391.000,0.925000,18507,13.33
9479.000,0.937500,18752,16.00
9551.000,0.943750,18883,17.78
9631.000,0.950000,19002,20.00
9775.000,0.956250,19125,22.86
10047.000,0.962500,19250,26.67
10543.000,0.968750,19378,32.00
10767.000,0.971875,19439,35.56
11159.000,0.975000,19501,40.00
11583.000,0.978125,19563,45.71
12071.000,0.981250,19625,53.33
12511.000,0.984375,19688,64.00
12847.000,0.985938,19720,71.11
13359.000,0.987500,19750,80.00
14311.000,0.989062,19782,91.43
19151.000,0.990625,19813,106.67
20959.000,0.992188,19844,128.00
21599.000,0.992969,19860,142.22
22031.000,0.993750,19875,160.00
22767.000,0.994531,19891,182.86
25551.000,0.995313,19907,213.33
32015.000,0.996094,19922,256.00
33119.000,0.996484,19930,284.44
33791.000,0.996875,19938,320.00
34655.000,0.997266,19946,365.71
178815.000,0.997656,19955,426.67
190207.000,0.998047,19961,512.00
223871.000,0.998242,19965,568.89
224511.000,0.998437,19969,640.00
236287.000,0.998633,19973,731.43
289279.000,0.998828,19977,853.33
331775.000,0.999023,19983,1024.00
331775.000,0.999121,19983,1137.78
332287.000,0.999219,19985,1280.00
333567.000,0.999316,19987,1462.86
349183.000,0.999414,19989,1706.67
427263.000,0.999512,19991,2048.00
429055.000,0.999561,19992,2275.56
431359.000,0.999609,19993,2560.00
435711.000,0.999658,19994,2925.71
439039.000,0.999707,19995,3413.33
439551.000,0.999756,19996,4096.00
439551.000,0.999780,19996,4551.11
451583.000,0.999805,19997,5120.00
451583.000,0.999829,19997,5851.43
454399.000,0.999854,19998,6826.67
454399.000,0.999878,19998,8192.00
454399.000,0.999890,19998,9102.22
455423.000,0.999902,19999,10240.00
455423.000,0.999915,19999,11702.86
455423.000,0.999927,19999,13653.33
455423.000,0.999939,19999,16384.00
455423.000,0.999945,19999,18204.44
460799.000,0.999951,20000,20480.00
460799.000,1.000000,20000,inf
