Value,Percentile,TotalCount,1/(1-Percentile)
9015.000,0.000000,1,1.00
9983.000,0.100000,2032,1.11
10063.000,0.200000,4053,1.25
10119.000,0.300000,6209,1.43
10167.000,0.400000,8120,1.67
10215.000,0.500000,10132,2.00
10247.000,0.550000,11084,2.22
10287.000,0.600000,12056,2.50
10327.000,0.650000,13109,2.86
10375.000,0.700000,14065,3.33
10423.000,0.750000,15057,4.00
10447.000,0.775000,15546,4.44
10471.000,0.800000,16010,5.00
10511.000,0.825000,16527,5.71
10551.000,0.850000,17011,6.67
10599.000,0.875000,17565,8.00
10623.000,0.887500,17802,8.89
10647.000,0.900000,18036,10.00
10671.000,0.912500,18286,11.43
10695.000,0.925000,18507,13.33
10727.000,0.937500,18796,16.00
10743.000,0.943750,18903,17.78
10767.000,0.950000,19003,20.00
10807.000,0.956250,19144,22.86
10847.000,0.962500,19258,26.67
10911.000,0.968750,19375,32.00
10951.000,0.971875,19442,35.56
10991.000,0.975000,19500,40.00
11095.000,0.978125,19564,45.71
11271.000,0.981250,19627,53.33
12167.000,0.984375,19688,64.00
13039.000,0.985938,19719,71.11
13783.000,0.987500,19750,80.00
16671.000,0.989062,19782,91.43
20943.000,0.990625,19813,106.67
23135.000,0.992188,19844,128.00
28751.000,0.992969,19860,142.22
31663.000,0.993750,19875,160.00
34431.000,0.994531,19891,182.86
35999.000,0.995313,19907,213.33
163967.000,0.996094,19922,256.00
166143.000,0.996484,19931,284.44
167423.000,0.996875,19939,320.00
199295.000,0.997266,19946,365.71
223359.000,0.997656,19954,426.67
225919.000,0.998047,19961,512.00
226687.000,0.998242,19965,568.89
239487.000,0.998437,19969,640.00
243327.000,0.998633,19973,731.43
244991.000,0.998828,19977,853.33
254847.000,0.999023,19981,1024.00
261631.000,0.999121,19983,1137.78
281087.000,0.999219,19985,1280.00
292607.000,0.999316,19987,1462.86
368895.000,0.999414,19989,1706.67
370943.000,0.999512,19991,2048.00
371967.000,0.999561,19992,2275.56
372479.000,0.999609,19993,2560.00
372735.000,0.999658,19994,2925.71
375551.000,0.999707,19995,3413.33
381183.000,0.999756,19996,4096.00
381183.000,0.999780,19996,4551.11
382207.000,0.999805,19997,5120.00
382207.000,0.999829,19997,5851.43
398591.000,0.999854,19998,6826.67
398591.000,0.999878,19998,8192.00
398591.000,0.999890,19998,9102.22
402175.000,0.999902,19999,10240.00
402175.000,0.999915,19999,11702.86
402175.000,0.999927,19999,13653.33
402175.000,0.999939,19999,16384.00
402175.000,0.999945,19999,18204.44
408831.000,0.999951,20000,20480.00
408831.000,1.000000,20000,inf
