Value,Percentile,TotalCount,1/(1-Percentile)
4015.000,0.000000,1,1.00
4687.000,0.100000,2006,1.11
4751.000,0.200000,4007,1.25
4799.000,0.300000,6070,1.43
4839.000,0.400000,8019,1.67
4879.000,0.500000,10115,2.00
4899.000,0.550000,11107,2.22
4919.000,0.600000,12074,2.50
4943.000,0.650000,13163,2.86
4967.000,0.700000,14133,3.33
4991.000,0.750000,15011,4.00
5011.000,0.775000,15561,4.44
5027.000,0.800000,16024,5.00
5051.000,0.825000,16564,5.71
5075.000,0.850000,17022,6.67
5107.000,0.875000,17540,8.00
5123.000,0.887500,17750,8.89
5147.000,0.900000,18007,10.00
5179.000,0.912500,18271,11.43
5215.000,0.925000,18520,13.33
5255.000,0.937500,18751,16.00
5279.000,0.943750,18878,17.78
5303.000,0.950000,19005,20.00
5331.000,0.956250,19126,22.86
5359.000,0.962500,19251,26.67
5395.000,0.968750,19386,32.00
5415.000,0.971875,19446,35.56
5439.000,0.975000,19500,40.00
5471.000,0.978125,19569,45.71
5507.000,0.981250,19627,53.33
5571.000,0.984375,19689,64.00
5627.000,0.985938,19721,71.11
5951.000,0.987500,19750,80.00
6427.000,0.989062,19782,91.43
7379.000,0.990625,19814,106.67
8231.000,0.992188,19845,128.00
8543.000,0.992969,19860,142.22
9079.000,0.993750,19875,160.00
16023.000,0.994531,19891,182.86
17359.000,0.995313,19908,213.33
17839.000,0.996094,19922,256.00
18015.000,0.996484,19931,284.44
18335.000,0.996875,19938,320.00
27567.000,0.997266,19946,365.71
28879.000,0.997656,19954,426.67
178943.000,0.998047,19961,512.00
179455.000,0.998242,19965,568.89
180095.000,0.998437,19969,640.00
182527.000,0.998633,19973,731.43
187391.000,0.998828,19977,853.33
188159.000,0.999023,19981,1024.00
229119.000,0.999121,19983,1137.78
229887.000,0.999219,19987,1280.00
229887.000,0.999316,19987,1462.86
266751.000,0.999414,19990,1706.67
267519.000,0.999512,19991,2048.00
268031.000,0.999561,19992,2275.56
268287.000,0.999609,19993,2560.00
269311.000,0.999658,19994,2925.71
372735.000,0.999707,19995,3413.33
373247.000,0.999756,19996,4096.00
373247.000,0.999780,19996,4551.11
375039.000,0.999805,19997,5120.00
375039.000,0.999829,19997,5851.43
375295.000,0.999854,19998,6826.67
375295.000,0.999878,19998,8192.00
375295.000,0.999890,19998,9102.22
375551.000,0.999902,19999,10240.00
375551.000,0.999915,19999,11702.86
375551.000,0.999927,19999,13653.33
375551.000,0.999939,19999,16384.00
375551.000,0.999945,19999,18204.44
402943.000,0.999951,20000,20480.00
402943.000,1.000000,20000,inf
