Value,Percentile,TotalCount,1/(1-Percentile)
13975.000,0.000000,1,1.00
15439.000,0.100000,2039,1.11
15583.000,0.200000,4083,1.25
15695.000,0.300000,6101,1.43
15799.000,0.400000,8162,1.67
15879.000,0.500000,10054,2.00
15919.000,0.550000,11042,2.22
15959.000,0.600000,12030,2.50
15999.000,0.650000,13005,2.86
16047.000,0.700000,14007,3.33
16111.000,0.750000,15102,4.00
16143.000,0.775000,15507,4.44
16183.000,0.800000,16007,5.00
16239.000,0.825000,16533,5.71
16303.000,0.850000,17012,6.67
16383.000,0.875000,17505,8.00
16431.000,0.887500,17795,8.89
16479.000,0.900000,18012,10.00
16543.000,0.912500,18289,11.43
16607.000,0.925000,18540,13.33
16687.000,0.937500,18769,16.00
16735.000,0.943750,18890,17.78
16815.000,0.950000,19007,20.00
16895.000,0.956250,19125,22.86
17039.000,0.962500,19260,26.67
17295.000,0.968750,19380,32.00
17535.000,0.971875,19444,35.56
17775.000,0.975000,19502,40.00
18079.000,0.978125,19565,45.71
18463.000,0.981250,19628,53.33
19071.000,0.984375,19688,64.00
19487.000,0.985938,19719,71.11
19999.000,0.987500,19750,80.00
21759.000,0.989062,19782,91.43
28703.000,0.990625,19813,106.67
36575.000,0.992188,19844,128.00
40447.000,0.992969,19860,142.22
89983.000,0.993750,19875,160.00
182783.000,0.994531,19891,182.86
183679.000,0.995313,19908,213.33
194175.000,0.996094,19922,256.00
195199.000,0.996484,19930,284.44
239487.000,0.996875,19938,320.00
240639.000,0.997266,19946,365.71
275455.000,0.997656,19954,426.67
278527.000,0.998047,19961,512.00
279039.000,0.998242,19967,568.89
279807.000,0.998437,19971,640.00
281599.000,0.998633,19973,731.43
327167.000,0.998828,19977,853.33
399615.000,0.999023,19981,1024.00
403711.000,0.999121,19983,1137.78
424191.000,0.999219,19985,1280.00
449791.000,0.999316,19987,1462.86
468735.000,0.999414,19989,1706.67
470527.000,0.999512,19991,2048.00
472319.000,0.999561,19992,2275.56
473343.000,0.999609,19993,2560.00
473855.000,0.999658,19994,2925.71
475647.000,0.999707,19995,3413.33
478975.000,0.999756,19996,4096.00
478975.000,0.999780,19996,4551.11
505599.000,0.999805,19997,5120.00
505599.000,0.999829,19997,5851.43
522751.000,0.999854,19998,6826.67
522751.000,0.999878,19998,8192.00
522751.000,0.999890,19998,9102.22
553471.000,0.999902,19999,10240.00
553471.000,0.999915,19999,11702.86
553471.000,0.999927,19999,13653.33
553471.000,0.999939,19999,16384.00
553471.000,0.999945,19999,18204.44
598527.000,0.999951,20000,20480.00
598527.000,1.000000,20000,inf
