Value,Percentile,TotalCount,1/(1-Percentile)
8527.000,0.000000,1,1.00
9543.000,0.100000,2084,1.11
9631.000,0.200000,4121,1.25
9703.000,0.300000,6138,1.43
9775.000,0.400000,8129,1.67
9847.000,0.500000,10097,2.00
9887.000,0.550000,11111,2.22
9935.000,0.600000,12152,2.50
9983.000,0.650000,13043,2.86
10047.000,0.700000,14108,3.33
10111.000,0.750000,15052,4.00
10143.000,0.775000,15508,4.44
10183.000,0.800000,16026,5.00
10223.000,0.825000,16529,5.71
10271.000,0.850000,17028,6.67
10335.000,0.875000,17557,8.00
10367.000,0.887500,17787,8.89
10399.000,0.900000,18001,10.00
10447.000,0.912500,18275,11.43
10495.000,0.925000,18515,13.33
10559.000,0.937500,18770,16.00
10599.000,0.943750,18889,17.78
10655.000,0.950000,19008,20.00
10719.000,0.956250,19138,22.86
10783.000,0.962500,19258,26.67
10879.000,0.968750,19375,32.00
10951.000,0.971875,19443,35.56
11031.000,0.975000,19503,40.00
11143.000,0.978125,19565,45.71
11327.000,0.981250,19625,53.33
11671.000,0.984375,19689,64.00
11887.000,0.985938,19719,71.11
12159.000,0.987500,19750,80.00
12695.000,0.989062,19782,91.43
13215.000,0.990625,19813,106.67
13839.000,0.992188,19844,128.00
15039.000,0.992969,19860,142.22
22063.000,0.993750,19875,160.00
23503.000,0.994531,19891,182.86
34847.000,0.995313,19907,213.33
37727.000,0.996094,19922,256.00
227839.000,0.996484,19931,284.44
229375.000,0.996875,19938,320.00
235519.000,0.997266,19946,365.71
237311.000,0.997656,19954,426.67
276991.000,0.998047,19961,512.00
277503.000,0.998242,19965,568.89
279039.000,0.998437,19970,640.00
297983.000,0.998633,19973,731.43
316159.000,0.998828,19977,853.33
317695.000,0.999023,19981,1024.00
343551.000,0.999121,19983,1137.78
386815.000,0.999219,19985,1280.00
411903.000,0.999316,19987,1462.86
481791.000,0.999414,19989,1706.67
483839.000,0.999512,19991,2048.00
484863.000,0.999561,19992,2275.56
485119.000,0.999609,19993,2560.00
485375.000,0.999658,19994,2925.71
486655.000,0.999707,19995,3413.33
487679.000,0.999756,19996,4096.00
487679.000,0.999780,19996,4551.11
493823.000,0.999805,19997,5120.00
493823.000,0.999829,19997,5851.43
494335.000,0.999854,19998,6826.67
494335.000,0.999878,19998,8192.00
494335.000,0.999890,19998,9102.22
496127.000,0.999902,19999,10240.00
496127.000,0.999915,19999,11702.86
496127.000,0.999927,19999,13653.33
496127.000,0.999939,19999,16384.00
496127.000,0.999945,19999,18204.44
499711.000,0.999951,20000,20480.00
499711.000,1.000000,20000,inf
