Value,Percentile,TotalCount,1/(1-Percentile)
17839.000,0.000000,1,1.00
18639.000,0.100000,2047,1.11
18799.000,0.200000,4115,1.25
18911.000,0.300000,6025,1.43
19023.000,0.400000,8166,1.67
19135.000,0.500000,10267,2.00
19183.000,0.550000,11200,2.22
19231.000,0.600000,12041,2.50
19295.000,0.650000,13118,2.86
19359.000,0.700000,14145,3.33
19423.000,0.750000,15069,4.00
19471.000,0.775000,15664,4.44
19503.000,0.800000,16030,5.00
19567.000,0.825000,16648,5.71
19615.000,0.850000,17101,6.67
19679.000,0.875000,17603,8.00
19711.000,0.887500,17815,8.89
19743.000,0.900000,18019,10.00
19791.000,0.912500,18286,11.43
19839.000,0.925000,18516,13.33
19903.000,0.937500,18775,16.00
19951.000,0.943750,18923,17.78
19983.000,0.950000,19002,20.00
20047.000,0.956250,19153,22.86
20111.000,0.962500,19276,26.67
20207.000,0.968750,19384,32.00
20287.000,0.971875,19444,35.56
20399.000,0.975000,19500,40.00
20639.000,0.978125,19567,45.71
21391.000,0.981250,19625,53.33
23263.000,0.984375,19688,64.00
29167.000,0.985938,19719,71.11
32575.000,0.987500,19750,80.00
38239.000,0.989062,19782,91.43
42847.000,0.990625,19813,106.67
51423.000,0.992188,19844,128.00
190207.000,0.992969,19860,142.22
191359.000,0.993750,19875,160.00
192639.000,0.994531,19891,182.86
200447.000,0.995313,19908,213.33
240127.000,0.996094,19922,256.00
241663.000,0.996484,19931,284.44
242431.000,0.996875,19938,320.00
276223.000,0.997266,19946,365.71
278783.000,0.997656,19955,426.67
279807.000,0.998047,19963,512.00
280575.000,0.998242,19966,568.89
281343.000,0.998437,19969,640.00
349951.000,0.998633,19973,731.43
356351.000,0.998828,19977,853.33
437247.000,0.999023,19981,1024.00
438783.000,0.999121,19983,1137.78
440831.000,0.999219,19985,1280.00
443647.000,0.999316,19987,1462.86
446975.000,0.999414,19989,1706.67
448767.000,0.999512,19991,2048.00
449535.000,0.999561,19992,2275.56
453631.000,0.999609,19993,2560.00
456959.000,0.999658,19994,2925.71
459263.000,0.999707,19995,3413.33
459519.000,0.999756,19996,4096.00
459519.000,0.999780,19996,4551.11
462335.000,0.999805,19997,5120.00
462335.000,0.999829,19997,5851.43
463359.000,0.999854,19998,6826.67
463359.000,0.999878,19998,8192.00
463359.000,0.999890,19998,9102.22
475647.000,0.999902,19999,10240.00
475647.000,0.999915,19999,11702.86
475647.000,0.999927,19999,13653.33
475647.000,0.999939,19999,16384.00
475647.000,0.999945,19999,18204.44
478719.000,0.999951,20000,20480.00
478719.000,1.000000,20000,inf
