Value,Percentile,TotalCount,1/(1-Percentile)
44831.000,0.000000,1,1.00
68479.000,0.100000,2026,1.11
72063.000,0.200000,4028,1.25
74175.000,0.300000,6048,1.43
75647.000,0.400000,8026,1.67
76735.000,0.500000,10096,2.00
77119.000,0.550000,11107,2.22
77439.000,0.600000,12052,2.50
77759.000,0.650000,13019,2.86
78143.000,0.700000,14056,3.33
78527.000,0.750000,15172,4.00
78655.000,0.775000,15591,4.44
78847.000,0.800000,16241,5.00
78975.000,0.825000,16700,5.71
79103.000,0.850000,17176,6.67
79231.000,0.875000,17603,8.00
79295.000,0.887500,17809,8.89
79423.000,0.900000,18181,10.00
79487.000,0.912500,18327,11.43
79615.000,0.925000,18631,13.33
79743.000,0.937500,18828,16.00
79807.000,0.943750,18912,17.78
79935.000,0.950000,19046,20.00
80063.000,0.956250,19139,22.86
80255.000,0.962500,19261,26.67
80703.000,0.968750,19383,32.00
80959.000,0.971875,19459,35.56
81215.000,0.975000,19523,40.00
81343.000,0.978125,19566,45.71
81663.000,0.981250,19631,53.33
82047.000,0.984375,19690,64.00
82303.000,0.985938,19720,71.11
82687.000,0.987500,19751,80.00
83327.000,0.989062,19783,91.43
83967.000,0.990625,19822,106.67
84607.000,0.992188,19844,128.00
84927.000,0.992969,19862,142.22
85247.000,0.993750,19877,160.00
85567.000,0.994531,19891,182.86
86015.000,0.995313,19908,213.33
86463.000,0.996094,19923,256.00
86719.000,0.996484,19932,284.44
86847.000,0.996875,19938,320.00
87167.000,0.997266,19946,365.71
87423.000,0.997656,19954,426.67
87743.000,0.998047,19961,512.00
87935.000,0.998242,19966,568.89
88255.000,0.998437,19969,640.00
88575.000,0.998633,19973,731.43
88895.000,0.998828,19978,853.33
89471.000,0.999023,19981,1024.00
90303.000,0.999121,19983,1137.78
92671.000,0.999219,19985,1280.00
92927.000,0.999316,19987,1462.86
93567.000,0.999414,19989,1706.67
94911.000,0.999512,19991,2048.00
95167.000,0.999561,19992,2275.56
97535.000,0.999609,19993,2560.00
100351.000,0.999658,19994,2925.71
102335.000,0.999707,19995,3413.33
102399.000,0.999756,19996,4096.00
102399.000,0.999780,19996,4551.11
102527.000,0.999805,19997,5120.00
102527.000,0.999829,19997,5851.43
105215.000,0.999854,19998,6826.67
105215.000,0.999878,19998,8192.00
105215.000,0.999890,19998,9102.22
118335.000,0.999902,19999,10240.00
118335.000,0.999915,19999,11702.86
118335.000,0.999927,19999,13653.33
118335.000,0.999939,19999,16384.00
118335.000,0.999945,19999,18204.44
149631.000,0.999951,20000,20480.00
149631.000,1.000000,20000,inf
