Value,Percentile,TotalCount,1/(1-Percentile)
1491.000,0.000000,1,1.00
1841.000,0.100000,2029,1.11
1896.000,0.200000,4009,1.25
1941.000,0.300000,6016,1.43
1985.000,0.400000,8044,1.67
2022.000,0.500000,10047,2.00
2036.000,0.550000,11001,2.22
2051.000,0.600000,12049,2.50
2067.000,0.650000,13040,2.86
2085.000,0.700000,14060,3.33
2103.000,0.750000,15030,4.00
2113.000,0.775000,15569,4.44
2121.000,0.800000,16001,5.00
2131.000,0.825000,16563,5.71
2141.000,0.850000,17090,6.67
2151.000,0.875000,17519,8.00
2157.000,0.887500,17765,8.89
2165.000,0.900000,18065,10.00
2171.000,0.912500,18256,11.43
2181.000,0.925000,18533,13.33
2191.000,0.937500,18772,16.00
2197.000,0.943750,18891,17.78
2205.000,0.950000,19030,20.00
2211.000,0.956250,19140,22.86
2219.000,0.962500,19281,26.67
2227.000,0.968750,19400,32.00
2231.000,0.971875,19455,35.56
2237.000,0.975000,19528,40.00
2241.000,0.978125,19572,45.71
2247.000,0.981250,19625,53.33
2255.000,0.984375,19690,64.00
2261.000,0.985938,19719,71.11
2269.000,0.987500,19756,80.00
2275.000,0.989062,19787,91.43
2283.000,0.990625,19813,106.67
2297.000,0.992188,19844,128.00
2307.000,0.992969,19860,142.22
2315.000,0.993750,19875,160.00
2339.000,0.994531,19891,182.86
2391.000,0.995313,19907,213.33
2511.000,0.996094,19922,256.00
2607.000,0.996484,19930,284.44
2971.000,0.996875,19938,320.00
3755.000,0.997266,19946,365.71
4049.000,0.997656,19954,426.67
4179.000,0.998047,19961,512.00
4371.000,0.998242,19966,568.89
4451.000,0.998437,19969,640.00
4631.000,0.998633,19973,731.43
4823.000,0.998828,19977,853.33
5215.000,0.999023,19981,1024.00
5931.000,0.999121,19983,1137.78
6599.000,0.999219,19985,1280.00
7263.000,0.999316,19987,1462.86
7919.000,0.999414,19989,1706.67
8183.000,0.999512,19991,2048.00
8623.000,0.999561,19992,2275.56
11855.000,0.999609,19993,2560.00
15575.000,0.999658,19994,2925.71
19391.000,0.999707,19995,3413.33
23199.000,0.999756,19996,4096.00
23199.000,0.999780,19996,4551.11
31647.000,0.999805,19997,5120.00
31647.000,0.999829,19997,5851.43
53983.000,0.999854,19998,6826.67
53983.000,0.999878,19998,8192.00
53983.000,0.999890,19998,9102.22
55167.000,0.999902,19999,10240.00
55167.000,0.999915,19999,11702.86
55167.000,0.999927,19999,13653.33
55167.000,0.999939,19999,16384.00
55167.000,0.999945,19999,18204.44
242175.000,0.999951,20000,20480.00
242175.000,1.000000,20000,inf
