Value,Percentile,TotalCount,1/(1-Percentile)
9799.000,0.000000,1,1.00
11215.000,0.100000,2079,1.11
11359.000,0.200000,4099,1.25
11463.000,0.300000,6011,1.43
11559.000,0.400000,8018,1.67
11655.000,0.500000,10089,2.00
11695.000,0.550000,11012,2.22
11743.000,0.600000,12019,2.50
11799.000,0.650000,13045,2.86
11855.000,0.700000,14032,3.33
11927.000,0.750000,15092,4.00
11959.000,0.775000,15528,4.44
11999.000,0.800000,16000,5.00
12055.000,0.825000,16557,5.71
12111.000,0.850000,17040,6.67
12191.000,0.875000,17515,8.00
12239.000,0.887500,17758,8.89
12311.000,0.900000,18007,10.00
12391.000,0.912500,18250,11.43
12511.000,0.925000,18511,13.33
12687.000,0.937500,18754,16.00
12815.000,0.943750,18877,17.78
12983.000,0.950000,19004,20.00
13223.000,0.956250,19126,22.86
13543.000,0.962500,19250,26.67
13919.000,0.968750,19378,32.00
14119.000,0.971875,19439,35.56
14327.000,0.975000,19501,40.00
14519.000,0.978125,19563,45.71
14743.000,0.981250,19626,53.33
14959.000,0.984375,19688,64.00
15095.000,0.985938,19721,71.11
15207.000,0.987500,19750,80.00
15359.000,0.989062,19782,91.43
15543.000,0.990625,19813,106.67
15959.000,0.992188,19844,128.00
16343.000,0.992969,19860,142.22
16799.000,0.993750,19875,160.00
19039.000,0.994531,19891,182.86
24911.000,0.995313,19907,213.33
29679.000,0.996094,19922,256.00
36191.000,0.996484,19930,284.44
176767.000,0.996875,19939,320.00
178687.000,0.997266,19946,365.71
221055.000,0.997656,19954,426.67
221951.000,0.998047,19961,512.00
233215.000,0.998242,19965,568.89
238847.000,0.998437,19969,640.00
329215.000,0.998633,19973,731.43
378623.000,0.998828,19977,853.33
380927.000,0.999023,19981,1024.00
382975.000,0.999121,19983,1137.78
385535.000,0.999219,19985,1280.00
455167.000,0.999316,19987,1462.86
456703.000,0.999414,19989,1706.67
458239.000,0.999512,19991,2048.00
458495.000,0.999561,19993,2275.56
458495.000,0.999609,19993,2560.00
458751.000,0.999658,19994,2925.71
459263.000,0.999707,19995,3413.33
461055.000,0.999756,19996,4096.00
461055.000,0.999780,19996,4551.11
506623.000,0.999805,19997,5120.00
506623.000,0.999829,19997,5851.43
515839.000,0.999854,19998,6826.67
515839.000,0.999878,19998,8192.00
515839.000,0.999890,19998,9102.22
516095.000,0.999902,19999,10240.00
516095.000,0.999915,19999,11702.86
516095.000,0.999927,19999,13653.33
516095.000,0.999939,19999,16384.00
516095.000,0.999945,19999,18204.44
517631.000,0.999951,20000,20480.00
517631.000,1.000000,20000,inf
