Value,Percentile,TotalCount,1/(1-Percentile)
9095.000,0.000000,1,1.00
9599.000,0.100000,2041,1.11
9655.000,0.200000,4014,1.25
9719.000,0.300000,6276,1.43
9759.000,0.400000,8458,1.67
9783.000,0.500000,10319,2.00
9799.000,0.550000,11465,2.22
9807.000,0.600000,12019,2.50
9831.000,0.650000,13350,2.86
9847.000,0.700000,14065,3.33
9879.000,0.750000,15128,4.00
9895.000,0.775000,15513,4.44
9919.000,0.800000,16011,5.00
9951.000,0.825000,16593,5.71
9983.000,0.850000,17041,6.67
10023.000,0.875000,17506,8.00
10055.000,0.887500,17782,8.89
10095.000,0.900000,18033,10.00
10151.000,0.912500,18259,11.43
10263.000,0.925000,18503,13.33
10383.000,0.937500,18763,16.00
10479.000,0.943750,18884,17.78
10591.000,0.950000,19002,20.00
11015.000,0.956250,19125,22.86
11263.000,0.962500,19250,26.67
11399.000,0.968750,19378,32.00
11511.000,0.971875,19441,35.56
11631.000,0.975000,19504,40.00
11767.000,0.978125,19564,45.71
11999.000,0.981250,19625,53.33
12375.000,0.984375,19689,64.00
12599.000,0.985938,19721,71.11
12871.000,0.987500,19750,80.00
13111.000,0.989062,19782,91.43
13303.000,0.990625,19813,106.67
13423.000,0.992188,19846,128.00
13527.000,0.992969,19860,142.22
13575.000,0.993750,19875,160.00
13727.000,0.994531,19891,182.86
13911.000,0.995313,19907,213.33
14887.000,0.996094,19922,256.00
15191.000,0.996484,19930,284.44
16943.000,0.996875,19938,320.00
19951.000,0.997266,19946,365.71
34335.000,0.997656,19954,426.67
43071.000,0.998047,19961,512.00
194303.000,0.998242,19965,568.89
195071.000,0.998437,19970,640.00
201983.000,0.998633,19973,731.43
343295.000,0.998828,19977,853.33
378623.000,0.999023,19981,1024.00
379391.000,0.999121,19984,1137.78
379903.000,0.999219,19985,1280.00
395263.000,0.999316,19987,1462.86
525311.000,0.999414,19989,1706.67
526847.000,0.999512,19992,2048.00
526847.000,0.999561,19992,2275.56
527359.000,0.999609,19993,2560.00
527871.000,0.999658,19994,2925.71
529919.000,0.999707,19995,3413.33
556031.000,0.999756,19996,4096.00
556031.000,0.999780,19996,4551.11
558591.000,0.999805,19998,5120.00
558591.000,0.999829,19998,5851.43
558591.000,0.999854,19998,6826.67
558591.000,0.999878,19998,8192.00
558591.000,0.999890,19998,9102.22
559615.000,0.999902,19999,10240.00
559615.000,0.999915,19999,11702.86
559615.000,0.999927,19999,13653.33
559615.000,0.999939,19999,16384.00
559615.000,0.999945,19999,18204.44
560127.000,0.999951,20000,20480.00
560127.000,1.000000,20000,inf
