Value,Percentile,TotalCount,1/(1-Percentile)
3929.000,0.000000,1,1.00
4671.000,0.100000,2110,1.11
4711.000,0.200000,4024,1.25
4735.000,0.300000,6042,1.43
4755.000,0.400000,8137,1.67
4771.000,0.500000,10141,2.00
4779.000,0.550000,11371,2.22
4787.000,0.600000,12512,2.50
4791.000,0.650000,13103,2.86
4799.000,0.700000,14157,3.33
4807.000,0.750000,15014,4.00
4815.000,0.775000,15718,4.44
4819.000,0.800000,16006,5.00
4831.000,0.825000,16636,5.71
4843.000,0.850000,17025,6.67
4875.000,0.875000,17514,8.00
4903.000,0.887500,17754,8.89
4947.000,0.900000,18002,10.00
5003.000,0.912500,18250,11.43
5051.000,0.925000,18522,13.33
5091.000,0.937500,18768,16.00
5111.000,0.943750,18877,17.78
5143.000,0.950000,19016,20.00
5171.000,0.956250,19143,22.86
5199.000,0.962500,19253,26.67
5231.000,0.968750,19391,32.00
5243.000,0.971875,19449,35.56
5255.000,0.975000,19503,40.00
5279.000,0.978125,19569,45.71
5315.000,0.981250,19625,53.33
5523.000,0.984375,19688,64.00
5851.000,0.985938,19719,71.11
6379.000,0.987500,19750,80.00
6923.000,0.989062,19782,91.43
7439.000,0.990625,19813,106.67
7811.000,0.992188,19845,128.00
7919.000,0.992969,19861,142.22
8043.000,0.993750,19876,160.00
8167.000,0.994531,19892,182.86
8311.000,0.995313,19907,213.33
8463.000,0.996094,19922,256.00
8535.000,0.996484,19930,284.44
8647.000,0.996875,19939,320.00
9335.000,0.997266,19946,365.71
15927.000,0.997656,19954,426.67
20399.000,0.998047,19961,512.00
24847.000,0.998242,19965,568.89
165375.000,0.998437,19970,640.00
166655.000,0.998633,19973,731.43
226943.000,0.998828,19977,853.33
265215.000,0.999023,19982,1024.00
265471.000,0.999121,19984,1137.78
274687.000,0.999219,19985,1280.00
344575.000,0.999316,19987,1462.86
362495.000,0.999414,19990,1706.67
363007.000,0.999512,19991,2048.00
364031.000,0.999561,19992,2275.56
364287.000,0.999609,19993,2560.00
365055.000,0.999658,19994,2925.71
376575.000,0.999707,19995,3413.33
377343.000,0.999756,19996,4096.00
377343.000,0.999780,19996,4551.11
378623.000,0.999805,19998,5120.00
378623.000,0.999829,19998,5851.43
378623.000,0.999854,19998,6826.67
378623.000,0.999878,19998,8192.00
378623.000,0.999890,19998,9102.22
625663.000,0.999902,19999,10240.00
625663.000,0.999915,19999,11702.86
625663.000,0.999927,19999,13653.33
625663.000,0.999939,19999,16384.00
625663.000,0.999945,19999,18204.44
635903.000,0.999951,20000,20480.00
635903.000,1.000000,20000,inf
