Value,Percentile,TotalCount,1/(1-Percentile)
33503.000,0.000000,1,1.00
44351.000,0.100000,2024,1.11
44543.000,0.200000,4065,1.25
44703.000,0.300000,6144,1.43
44863.000,0.400000,8371,1.67
44991.000,0.500000,10229,2.00
45055.000,0.550000,11192,2.22
45119.000,0.600000,12114,2.50
45215.000,0.650000,13243,2.86
45311.000,0.700000,14093,3.33
45471.000,0.750000,15118,4.00
45567.000,0.775000,15630,4.44
45663.000,0.800000,16094,5.00
45759.000,0.825000,16501,5.71
46015.000,0.850000,17050,6.67
46335.000,0.875000,17537,8.00
46527.000,0.887500,17771,8.89
46783.000,0.900000,18043,10.00
47007.000,0.912500,18273,11.43
47295.000,0.925000,18501,13.33
47647.000,0.937500,18770,16.00
47839.000,0.943750,18904,17.78
47967.000,0.950000,19004,20.00
48127.000,0.956250,19136,22.86
48319.000,0.962500,19260,26.67
48543.000,0.968750,19387,32.00
48607.000,0.971875,19439,35.56
48735.000,0.975000,19504,40.00
48895.000,0.978125,19574,45.71
49087.000,0.981250,19626,53.33
49471.000,0.984375,19690,64.00
49823.000,0.985938,19719,71.11
50847.000,0.987500,19750,80.00
53887.000,0.989062,19783,91.43
63039.000,0.990625,19813,106.67
203135.000,0.992188,19844,128.00
203775.000,0.992969,19864,142.22
204415.000,0.993750,19875,160.00
357887.000,0.994531,19893,182.86
359167.000,0.995313,19908,213.33
391423.000,0.996094,19923,256.00
395519.000,0.996484,19930,284.44
410879.000,0.996875,19939,320.00
493311.000,0.997266,19946,365.71
540671.000,0.997656,19955,426.67
541695.000,0.998047,19962,512.00
568319.000,0.998242,19965,568.89
570367.000,0.998437,19970,640.00
570879.000,0.998633,19973,731.43
571903.000,0.998828,19978,853.33
572927.000,0.999023,19983,1024.00
572927.000,0.999121,19983,1137.78
573439.000,0.999219,19988,1280.00
573439.000,0.999316,19988,1462.86
573951.000,0.999414,19990,1706.67
574463.000,0.999512,19992,2048.00
574463.000,0.999561,19992,2275.56
574975.000,0.999609,19993,2560.00
575487.000,0.999658,19994,2925.71
575999.000,0.999707,19995,3413.33
577535.000,0.999756,19997,4096.00
577535.000,0.999780,19997,4551.11
577535.000,0.999805,19997,5120.00
577535.000,0.999829,19997,5851.43
586239.000,0.999854,19998,6826.67
586239.000,0.999878,19998,8192.00
586239.000,0.999890,19998,9102.22
586751.000,0.999902,19999,10240.00
586751.000,0.999915,19999,11702.86
586751.000,0.999927,19999,13653.33
586751.000,0.999939,19999,16384.00
586751.000,0.999945,19999,18204.44
588287.000,0.999951,20000,20480.00
588287.000,1.000000,20000,inf
