Value,Percentile,TotalCount,1/(1-Percentile)
3989.000,0.000000,1,1.00
4679.000,0.100000,2037,1.11
4731.000,0.200000,4187,1.25
4751.000,0.300000,6190,1.43
4767.000,0.400000,8186,1.67
4783.000,0.500000,10398,2.00
4791.000,0.550000,11430,2.22
4799.000,0.600000,12351,2.50
4807.000,0.650000,13300,2.86
4815.000,0.700000,14119,3.33
4827.000,0.750000,15141,4.00
4835.000,0.775000,15687,4.44
4843.000,0.800000,16135,5.00
4851.000,0.825000,16523,5.71
4867.000,0.850000,17075,6.67
4891.000,0.875000,17536,8.00
4911.000,0.887500,17778,8.89
4947.000,0.900000,18006,10.00
5007.000,0.912500,18261,11.43
5083.000,0.925000,18502,13.33
5151.000,0.937500,18766,16.00
5179.000,0.943750,18882,17.78
5207.000,0.950000,19015,20.00
5227.000,0.956250,19147,22.86
5243.000,0.962500,19267,26.67
5259.000,0.968750,19377,32.00
5271.000,0.971875,19462,35.56
5283.000,0.975000,19525,40.00
5291.000,0.978125,19572,45.71
5303.000,0.981250,19627,53.33
5319.000,0.984375,19694,64.00
5327.000,0.985938,19723,71.11
5343.000,0.987500,19758,80.00
5359.000,0.989062,19790,91.43
5379.000,0.990625,19817,106.67
5427.000,0.992188,19845,128.00
5499.000,0.992969,19860,142.22
5779.000,0.993750,19875,160.00
6119.000,0.994531,19891,182.86
6743.000,0.995313,19907,213.33
7767.000,0.996094,19922,256.00
8055.000,0.996484,19930,284.44
8367.000,0.996875,19938,320.00
9119.000,0.997266,19946,365.71
15551.000,0.997656,19954,426.67
17215.000,0.998047,19961,512.00
17615.000,0.998242,19965,568.89
17839.000,0.998437,19969,640.00
18751.000,0.998633,19973,731.43
27231.000,0.998828,19977,853.33
28207.000,0.999023,19981,1024.00
28959.000,0.999121,19983,1137.78
29471.000,0.999219,19985,1280.00
30031.000,0.999316,19987,1462.86
218623.000,0.999414,19989,1706.67
220799.000,0.999512,19992,2048.00
220799.000,0.999561,19992,2275.56
221311.000,0.999609,19993,2560.00
222591.000,0.999658,19994,2925.71
380671.000,0.999707,19995,3413.33
381183.000,0.999756,19996,4096.00
381183.000,0.999780,19996,4551.11
381695.000,0.999805,19997,5120.00
381695.000,0.999829,19997,5851.43
382463.000,0.999854,19998,6826.67
382463.000,0.999878,19998,8192.00
382463.000,0.999890,19998,9102.22
383487.000,0.999902,19999,10240.00
383487.000,0.999915,19999,11702.86
383487.000,0.999927,19999,13653.33
383487.000,0.999939,19999,16384.00
383487.000,0.999945,19999,18204.44
387327.000,0.999951,20000,20480.00
387327.000,1.000000,20000,inf
