Value,Percentile,TotalCount,1/(1-Percentile)
13183.000,0.000000,1,1.00
14239.000,0.100000,2137,1.11
14303.000,0.200000,4005,1.25
14383.000,0.300000,6109,1.43
14455.000,0.400000,8109,1.67
14527.000,0.500000,10165,2.00
14559.000,0.550000,11062,2.22
14607.000,0.600000,12106,2.50
14663.000,0.650000,13085,2.86
14711.000,0.700000,14145,3.33
14751.000,0.750000,15055,4.00
14775.000,0.775000,15558,4.44
14799.000,0.800000,16058,5.00
14823.000,0.825000,16527,5.71
14863.000,0.850000,17067,6.67
14903.000,0.875000,17511,8.00
14927.000,0.887500,17758,8.89
14959.000,0.900000,18076,10.00
14983.000,0.912500,18297,11.43
15015.000,0.925000,18501,13.33
15063.000,0.937500,18774,16.00
15103.000,0.943750,18897,17.78
15159.000,0.950000,19012,20.00
15223.000,0.956250,19129,22.86
15359.000,0.962500,19251,26.67
15583.000,0.968750,19375,32.00
15831.000,0.971875,19438,35.56
16295.000,0.975000,19500,40.00
16975.000,0.978125,19564,45.71
17407.000,0.981250,19626,53.33
17743.000,0.984375,19691,64.00
17839.000,0.985938,19720,71.11
17919.000,0.987500,19753,80.00
18031.000,0.989062,19787,91.43
18079.000,0.990625,19817,106.67
18207.000,0.992188,19847,128.00
18287.000,0.992969,19862,142.22
18335.000,0.993750,19875,160.00
18447.000,0.994531,19892,182.86
18591.000,0.995313,19907,213.33
18783.000,0.996094,19922,256.00
19071.000,0.996484,19931,284.44
19263.000,0.996875,19938,320.00
19599.000,0.997266,19946,365.71
22719.000,0.997656,19954,426.67
27663.000,0.998047,19961,512.00
333311.000,0.998242,19965,568.89
333823.000,0.998437,19969,640.00
335615.000,0.998633,19973,731.43
337663.000,0.998828,19977,853.33
347391.000,0.999023,19981,1024.00
356351.000,0.999121,19983,1137.78
358911.000,0.999219,19985,1280.00
359679.000,0.999316,19987,1462.86
359935.000,0.999414,19989,1706.67
360191.000,0.999512,19991,2048.00
360447.000,0.999561,19993,2275.56
360447.000,0.999609,19993,2560.00
360703.000,0.999658,19995,2925.71
360703.000,0.999707,19995,3413.33
361471.000,0.999756,19997,4096.00
361471.000,0.999780,19997,4551.11
361471.000,0.999805,19997,5120.00
361471.000,0.999829,19997,5851.43
361727.000,0.999854,19999,6826.67
361727.000,0.999878,19999,8192.00
361727.000,0.999890,19999,9102.22
361727.000,0.999902,19999,10240.00
361727.000,0.999915,19999,11702.86
361727.000,0.999927,19999,13653.33
361727.000,0.999939,19999,16384.00
361727.000,0.999945,19999,18204.44
362495.000,0.999951,20000,20480.00
362495.000,1.000000,20000,inf
