name,status,count,p50_ns,p90_ns,p99_ns,p99_9_ns,mean_ns,max_ns,reason
nvforest/gpu/input:host/output:host/layout:depth_first/rows_per_block_iter:1/align_bytes:0,ok,20000,31695,32495,45407,374783,33110.1,418303,
nvforest/gpu/input:device/output:host/layout:depth_first/rows_per_block_iter:1/align_bytes:0,ok,20000,27423,27839,40863,373247,28409.7,396543,
nvforest/gpu/input:device/output:device_sync/layout:depth_first/rows_per_block_iter:1/align_bytes:0,ok,20000,16479,17247,22031,245759,17373.7,396287,
nvforest/gpu/input:host/output:host/layout:depth_first/rows_per_block_iter:2/align_bytes:0,ok,20000,31823,39967,52031,395263,35863.7,417279,
nvforest/gpu/input:device/output:host/layout:depth_first/rows_per_block_iter:2/align_bytes:0,ok,20000,35647,36063,47615,391167,36996.5,428799,
nvforest/gpu/input:device/output:device_sync/layout:depth_first/rows_per_block_iter:2/align_bytes:0,ok,20000,22687,24111,33311,400383,24054.1,415487,
nvforest/gpu/input:host/output:host/layout:depth_first/rows_per_block_iter:4/align_bytes:0,ok,20000,48127,52479,70591,412415,51000.6,446719,
nvforest/gpu/input:device/output:host/layout:depth_first/rows_per_block_iter:4/align_bytes:0,ok,20000,43935,51167,64959,412159,46494,443903,
nvforest/gpu/input:device/output:device_sync/layout:depth_first/rows_per_block_iter:4/align_bytes:0,ok,20000,34463,37599,51551,408319,36757.2,454911,
nvforest/gpu/input:host/output:host/layout:depth_first/rows_per_block_iter:8/align_bytes:0,ok,20000,72767,81023,287743,474623,77720.1,507647,
nvforest/gpu/input:device/output:host/layout:depth_first/rows_per_block_iter:8/align_bytes:0,ok,20000,68543,76799,279807,458239,73175.4,478975,
nvforest/gpu/input:device/output:device_sync/layout:depth_first/rows_per_block_iter:8/align_bytes:0,ok,20000,58431,65375,89343,470271,62725.2,491263,
nvforest/gpu/input:host/output:host/layout:depth_first/rows_per_block_iter:16/align_bytes:0,ok,20000,72703,80959,288255,464895,77486.8,503551,
nvforest/gpu/input:device/output:host/layout:depth_first/rows_per_block_iter:16/align_bytes:0,ok,20000,68543,76799,284671,455423,73169,471551,
nvforest/gpu/input:device/output:device_sync/layout:depth_first/rows_per_block_iter:16/align_bytes:0,ok,20000,58431,65503,89727,468991,62763.9,508671,
nvforest/gpu/input:host/output:host/layout:depth_first/rows_per_block_iter:32/align_bytes:0,ok,20000,72703,80959,288511,458239,77573.9,489727,
nvforest/gpu/input:device/output:host/layout:depth_first/rows_per_block_iter:32/align_bytes:0,ok,20000,68543,76799,284671,465151,73323.3,489983,
nvforest/gpu/input:device/output:device_sync/layout:depth_first/rows_per_block_iter:32/align_bytes:0,ok,20000,58431,65503,89727,454655,62793.6,472063,
