Value,Percentile,TotalCount,1/(1-Percentile)
12895.000,0.000000,1,1.00
18303.000,0.100000,202,1.11
19151.000,0.200000,405,1.25
19663.000,0.300000,611,1.43
19983.000,0.400000,803,1.67
20239.000,0.500000,1002,2.00
20351.000,0.550000,1104,2.22
20463.000,0.600000,1215,2.50
20575.000,0.650000,1308,2.86
20687.000,0.700000,1406,3.33
20783.000,0.750000,1505,4.00
20847.000,0.775000,1552,4.44
20927.000,0.800000,1606,5.00
21039.000,0.825000,1651,5.71
21199.000,0.850000,1702,6.67
21423.000,0.875000,1750,8.00
21551.000,0.887500,1777,8.89
21695.000,0.900000,1801,10.00
21839.000,0.912500,1825,11.43
21951.000,0.925000,1854,13.33
22063.000,0.937500,1877,16.00
22127.000,0.943750,1889,17.78
22207.000,0.950000,1901,20.00
22287.000,0.956250,1913,22.86
22431.000,0.962500,1927,26.67
22559.000,0.968750,1938,32.00
22671.000,0.971875,1945,35.56
22783.000,0.975000,1951,40.00
22847.000,0.978125,1957,45.71
22927.000,0.981250,1963,53.33
23039.000,0.984375,1969,64.00
23119.000,0.985938,1972,71.11
23295.000,0.987500,1976,80.00
23519.000,0.989062,1979,91.43
23727.000,0.990625,1982,106.67
23903.000,0.992188,1985,128.00
23951.000,0.992969,1986,142.22
24223.000,0.993750,1988,160.00
24495.000,0.994531,1990,182.86
24575.000,0.995313,1991,213.33
25151.000,0.996094,1993,256.00
25151.000,0.996484,1993,284.44
26111.000,0.996875,1994,320.00
26783.000,0.997266,1995,365.71
27023.000,0.997656,1996,426.67
27967.000,0.998047,1997,512.00
27967.000,0.998242,1997,568.89
27967.000,0.998437,1997,640.00
28687.000,0.998633,1998,731.43
28687.000,0.998828,1998,853.33
28751.000,0.999023,1999,1024.00
28751.000,0.999121,1999,1137.78
28751.000,0.999219,1999,1280.00
28751.000,0.999316,1999,1462.86
28751.000,0.999414,1999,1706.67
36991.000,0.999512,2000,2048.00
36991.000,1.000000,2000,inf
