Value,Percentile,TotalCount,1/(1-Percentile)
8015.000,0.000000,1,1.00
9327.000,0.100000,201,1.11
9399.000,0.200000,403,1.25
9471.000,0.300000,614,1.43
9527.000,0.400000,815,1.67
9615.000,0.500000,1010,2.00
9687.000,0.550000,1112,2.22
9767.000,0.600000,1203,2.50
9847.000,0.650000,1303,2.86
9935.000,0.700000,1406,3.33
10015.000,0.750000,1500,4.00
10071.000,0.775000,1554,4.44
10135.000,0.800000,1611,5.00
10215.000,0.825000,1650,5.71
10375.000,0.850000,1702,6.67
10551.000,0.875000,1752,8.00
10711.000,0.887500,1776,8.89
10847.000,0.900000,1800,10.00
11007.000,0.912500,1825,11.43
11271.000,0.925000,1850,13.33
11655.000,0.937500,1875,16.00
11999.000,0.943750,1889,17.78
12223.000,0.950000,1900,20.00
12607.000,0.956250,1913,22.86
12895.000,0.962500,1925,26.67
13415.000,0.968750,1938,32.00
13751.000,0.971875,1944,35.56
13975.000,0.975000,1950,40.00
14199.000,0.978125,1957,45.71
14399.000,0.981250,1963,53.33
14823.000,0.984375,1969,64.00
14951.000,0.985938,1972,71.11
15191.000,0.987500,1975,80.00
15575.000,0.989062,1979,91.43
16207.000,0.990625,1982,106.67
20927.000,0.992188,1985,128.00
21967.000,0.992969,1986,142.22
23663.000,0.993750,1988,160.00
27183.000,0.994531,1990,182.86
29983.000,0.995313,1991,213.33
160639.000,0.996094,1993,256.00
160639.000,0.996484,1993,284.44
164095.000,0.996875,1994,320.00
165759.000,0.997266,1995,365.71
172543.000,0.997656,1996,426.67
218879.000,0.998047,1997,512.00
218879.000,0.998242,1997,568.89
218879.000,0.998437,1997,640.00
256255.000,0.998633,1998,731.43
256255.000,0.998828,1998,853.33
271871.000,0.999023,1999,1024.00
271871.000,0.999121,1999,1137.78
271871.000,0.999219,1999,1280.00
271871.000,0.999316,1999,1462.86
271871.000,0.999414,1999,1706.67
440575.000,0.999512,2000,2048.00
440575.000,1.000000,2000,inf
