Value,Percentile,TotalCount,1/(1-Percentile)
5727.000,0.000000,1,1.00
6111.000,0.100000,2008,1.11
6195.000,0.200000,4103,1.25
6255.000,0.300000,6075,1.43
6311.000,0.400000,8099,1.67
6367.000,0.500000,10115,2.00
6395.000,0.550000,11035,2.22
6427.000,0.600000,12077,2.50
6459.000,0.650000,13012,2.86
6499.000,0.700000,14049,3.33
6547.000,0.750000,15031,4.00
6575.000,0.775000,15549,4.44
6603.000,0.800000,16016,5.00
6647.000,0.825000,16519,5.71
6699.000,0.850000,17032,6.67
6775.000,0.875000,17508,8.00
6835.000,0.887500,17763,8.89
6919.000,0.900000,18011,10.00
7103.000,0.912500,18251,11.43
7495.000,0.925000,18504,13.33
7631.000,0.937500,18752,16.00
7683.000,0.943750,18876,17.78
7731.000,0.950000,19002,20.00
7787.000,0.956250,19125,22.86
7859.000,0.962500,19255,26.67
7943.000,0.968750,19377,32.00
8003.000,0.971875,19441,35.56
8067.000,0.975000,19503,40.00
8167.000,0.978125,19564,45.71
8335.000,0.981250,19625,53.33
8951.000,0.984375,19688,64.00
9183.000,0.985938,19719,71.11
9399.000,0.987500,19750,80.00
9639.000,0.989062,19784,91.43
9783.000,0.990625,19815,106.67
9903.000,0.992188,19845,128.00
10007.000,0.992969,19860,142.22
10103.000,0.993750,19875,160.00
10263.000,0.994531,19891,182.86
10575.000,0.995313,19908,213.33
11143.000,0.996094,19922,256.00
11751.000,0.996484,19930,284.44
14591.000,0.996875,19938,320.00
19743.000,0.997266,19946,365.71
26271.000,0.997656,19954,426.67
187263.000,0.998047,19961,512.00
188031.000,0.998242,19965,568.89
188415.000,0.998437,19969,640.00
190079.000,0.998633,19973,731.43
196735.000,0.998828,19977,853.33
199807.000,0.999023,19981,1024.00
239487.000,0.999121,19983,1137.78
274431.000,0.999219,19985,1280.00
276479.000,0.999316,19987,1462.86
276735.000,0.999414,19989,1706.67
278527.000,0.999512,19991,2048.00
279039.000,0.999561,19992,2275.56
444671.000,0.999609,19993,2560.00
562175.000,0.999658,19994,2925.71
563199.000,0.999707,19996,3413.33
563199.000,0.999756,19996,4096.00
563199.000,0.999780,19996,4551.11
564223.000,0.999805,19998,5120.00
564223.000,0.999829,19998,5851.43
564223.000,0.999854,19998,6826.67
564223.000,0.999878,19998,8192.00
564223.000,0.999890,19998,9102.22
564735.000,0.999902,20000,10240.00
564735.000,1.000000,20000,inf
