Value,Percentile,TotalCount,1/(1-Percentile)
81727.000,0.000000,1,1.00
85055.000,0.100000,2140,1.11
85311.000,0.200000,4569,1.25
85439.000,0.300000,6102,1.43
85631.000,0.400000,8415,1.67
85823.000,0.500000,10473,2.00
85887.000,0.550000,11046,2.22
86015.000,0.600000,12072,2.50
86207.000,0.650000,13068,2.86
86527.000,0.700000,14021,3.33
87167.000,0.750000,15080,4.00
87423.000,0.775000,15525,4.44
87743.000,0.800000,16044,5.00
88063.000,0.825000,16578,5.71
88383.000,0.850000,17102,6.67
88639.000,0.875000,17550,8.00
88831.000,0.887500,17854,8.89
88959.000,0.900000,18017,10.00
89151.000,0.912500,18270,11.43
89407.000,0.925000,18500,13.33
89855.000,0.937500,18767,16.00
90303.000,0.943750,18875,17.78
91263.000,0.950000,19002,20.00
92479.000,0.956250,19126,22.86
97023.000,0.962500,19250,26.67
247679.000,0.968750,19377,32.00
249343.000,0.971875,19441,35.56
251903.000,0.975000,19502,40.00
282367.000,0.978125,19564,45.71
296959.000,0.981250,19625,53.33
303359.000,0.984375,19689,64.00
311551.000,0.985938,19719,71.11
315903.000,0.987500,19750,80.00
322559.000,0.989062,19783,91.43
446207.000,0.990625,19813,106.67
448511.000,0.992188,19847,128.00
449535.000,0.992969,19860,142.22
450815.000,0.993750,19877,160.00
460543.000,0.994531,19892,182.86
463871.000,0.995313,19907,213.33
469503.000,0.996094,19923,256.00
472319.000,0.996484,19931,284.44
473087.000,0.996875,19938,320.00
475391.000,0.997266,19946,365.71
479487.000,0.997656,19954,426.67
489727.000,0.998047,19961,512.00
591871.000,0.998242,19965,568.89
600575.000,0.998437,19970,640.00
604159.000,0.998633,19973,731.43
707071.000,0.998828,19977,853.33
710655.000,0.999023,19981,1024.00
711167.000,0.999121,19983,1137.78
713215.000,0.999219,19985,1280.00
714239.000,0.999316,19987,1462.86
717311.000,0.999414,19989,1706.67
719359.000,0.999512,19992,2048.00
719359.000,0.999561,19992,2275.56
721919.000,0.999609,19993,2560.00
722943.000,0.999658,19995,2925.71
722943.000,0.999707,19995,3413.33
723455.000,0.999756,19997,4096.00
723455.000,0.999780,19997,4551.11
723455.000,0.999805,19997,5120.00
723455.000,0.999829,19997,5851.43
726015.000,0.999854,19998,6826.67
726015.000,0.999878,19998,8192.00
726015.000,0.999890,19998,9102.22
726527.000,0.999902,19999,10240.00
726527.000,0.999915,19999,11702.86
726527.000,0.999927,19999,13653.33
726527.000,0.999939,19999,16384.00
726527.000,0.999945,19999,18204.44
729087.000,0.999951,20000,20480.00
729087.000,1.000000,20000,inf
