Value,Percentile,TotalCount,1/(1-Percentile)
5631.000,0.000000,1,1.00
5891.000,0.100000,520,1.11
5947.000,0.200000,1013,1.25
5995.000,0.300000,1526,1.43
6043.000,0.400000,2016,1.67
6095.000,0.500000,2517,2.00
6127.000,0.550000,2761,2.22
6167.000,0.600000,3016,2.50
6215.000,0.650000,3256,2.86
6267.000,0.700000,3501,3.33
6327.000,0.750000,3771,4.00
6359.000,0.775000,3887,4.44
6391.000,0.800000,4017,5.00
6431.000,0.825000,4132,5.71
6471.000,0.850000,4255,6.67
6523.000,0.875000,4384,8.00
6555.000,0.887500,4438,8.89
6587.000,0.900000,4501,10.00
6643.000,0.912500,4568,11.43
6715.000,0.925000,4629,13.33
6827.000,0.937500,4689,16.00
6903.000,0.943750,4719,17.78
6995.000,0.950000,4751,20.00
7143.000,0.956250,4785,22.86
7267.000,0.962500,4813,26.67
7399.000,0.968750,4844,32.00
7507.000,0.971875,4860,35.56
7639.000,0.975000,4875,40.00
7779.000,0.978125,4891,45.71
7911.000,0.981250,4907,53.33
8055.000,0.984375,4922,64.00
8123.000,0.985938,4930,71.11
8255.000,0.987500,4940,80.00
8455.000,0.989062,4946,91.43
8599.000,0.990625,4954,106.67
8911.000,0.992188,4961,128.00
9015.000,0.992969,4965,142.22
9455.000,0.993750,4969,160.00
9823.000,0.994531,4973,182.86
10783.000,0.995313,4977,213.33
12311.000,0.996094,4981,256.00
17519.000,0.996484,4983,284.44
19311.000,0.996875,4985,320.00
22927.000,0.997266,4987,365.71
31455.000,0.997656,4989,426.67
187775.000,0.998047,4991,512.00
188415.000,0.998242,4992,568.89
189055.000,0.998437,4993,640.00
236799.000,0.998633,4994,731.43
237695.000,0.998828,4995,853.33
283903.000,0.999023,4996,1024.00
283903.000,0.999121,4996,1137.78
363519.000,0.999219,4997,1280.00
363519.000,0.999316,4997,1462.86
463615.000,0.999414,4998,1706.67
463615.000,0.999512,4998,2048.00
463615.000,0.999561,4998,2275.56
619007.000,0.999609,4999,2560.00
619007.000,0.999658,4999,2925.71
619007.000,0.999707,4999,3413.33
619007.000,0.999756,4999,4096.00
619007.000,0.999780,4999,4551.11
740351.000,0.999805,5000,5120.00
740351.000,1.000000,5000,inf
