Value,Percentile,TotalCount,1/(1-Percentile)
26767.000,0.000000,1,1.00
27279.000,0.100000,2268,1.11
27343.000,0.200000,4185,1.25
27407.000,0.300000,6541,1.43
27455.000,0.400000,8294,1.67
27519.000,0.500000,10467,2.00
27551.000,0.550000,11401,2.22
27583.000,0.600000,12201,2.50
27631.000,0.650000,13253,2.86
27679.000,0.700000,14166,3.33
27743.000,0.750000,15148,4.00
27775.000,0.775000,15633,4.44
27807.000,0.800000,16053,5.00
27855.000,0.825000,16613,5.71
27903.000,0.850000,17144,6.67
27951.000,0.875000,17576,8.00
27983.000,0.887500,17807,8.89
28015.000,0.900000,18053,10.00
28063.000,0.912500,18338,11.43
28111.000,0.925000,18562,13.33
28175.000,0.937500,18788,16.00
28207.000,0.943750,18881,17.78
28271.000,0.950000,19009,20.00
28399.000,0.956250,19136,22.86
28687.000,0.962500,19252,26.67
29039.000,0.968750,19378,32.00
29231.000,0.971875,19442,35.56
29439.000,0.975000,19503,40.00
29743.000,0.978125,19563,45.71
30159.000,0.981250,19626,53.33
30943.000,0.984375,19688,64.00
31327.000,0.985938,19719,71.11
32575.000,0.987500,19750,80.00
34655.000,0.989062,19782,91.43
38911.000,0.990625,19813,106.67
40543.000,0.992188,19845,128.00
41375.000,0.992969,19860,142.22
42111.000,0.993750,19875,160.00
46079.000,0.994531,19891,182.86
51839.000,0.995313,19907,213.33
53695.000,0.996094,19922,256.00
244223.000,0.996484,19930,284.44
249471.000,0.996875,19938,320.00
249855.000,0.997266,19948,365.71
250239.000,0.997656,19956,426.67
250751.000,0.998047,19961,512.00
262655.000,0.998242,19965,568.89
409599.000,0.998437,19969,640.00
411135.000,0.998633,19973,731.43
412159.000,0.998828,19977,853.33
414463.000,0.999023,19981,1024.00
416255.000,0.999121,19983,1137.78
417023.000,0.999219,19985,1280.00
418815.000,0.999316,19987,1462.86
420607.000,0.999414,19989,1706.67
423423.000,0.999512,19991,2048.00
424447.000,0.999561,19992,2275.56
427519.000,0.999609,19993,2560.00
429055.000,0.999658,19994,2925.71
440575.000,0.999707,19995,3413.33
441343.000,0.999756,19996,4096.00
441343.000,0.999780,19996,4551.11
442367.000,0.999805,19997,5120.00
442367.000,0.999829,19997,5851.43
443647.000,0.999854,19998,6826.67
443647.000,0.999878,19998,8192.00
443647.000,0.999890,19998,9102.22
445183.000,0.999902,19999,10240.00
445183.000,0.999915,19999,11702.86
445183.000,0.999927,19999,13653.33
445183.000,0.999939,19999,16384.00
445183.000,0.999945,19999,18204.44
455935.000,0.999951,20000,20480.00
455935.000,1.000000,20000,inf
