Value,Percentile,TotalCount,1/(1-Percentile)
12303.000,0.000000,1,1.00
13959.000,0.100000,501,1.11
14167.000,0.200000,1016,1.25
14311.000,0.300000,1501,1.43
14447.000,0.400000,2007,1.67
14575.000,0.500000,2522,2.00
14639.000,0.550000,2766,2.22
14703.000,0.600000,3007,2.50
14775.000,0.650000,3262,2.86
14855.000,0.700000,3514,3.33
14967.000,0.750000,3771,4.00
15023.000,0.775000,3881,4.44
15095.000,0.800000,4002,5.00
15183.000,0.825000,4131,5.71
15287.000,0.850000,4252,6.67
15431.000,0.875000,4376,8.00
15511.000,0.887500,4439,8.89
15655.000,0.900000,4502,10.00
15831.000,0.912500,4568,11.43
16023.000,0.925000,4627,13.33
16215.000,0.937500,4688,16.00
16367.000,0.943750,4719,17.78
16559.000,0.950000,4751,20.00
16831.000,0.956250,4782,22.86
17247.000,0.962500,4813,26.67
17487.000,0.968750,4844,32.00
17839.000,0.971875,4861,35.56
18095.000,0.975000,4875,40.00
18479.000,0.978125,4891,45.71
19343.000,0.981250,4907,53.33
19711.000,0.984375,4922,64.00
20015.000,0.985938,4930,71.11
20399.000,0.987500,4938,80.00
20895.000,0.989062,4946,91.43
22127.000,0.990625,4954,106.67
22895.000,0.992188,4961,128.00
23583.000,0.992969,4965,142.22
24863.000,0.993750,4969,160.00
28335.000,0.994531,4973,182.86
254463.000,0.995313,4977,213.33
319743.000,0.996094,4981,256.00
385535.000,0.996484,4983,284.44
386303.000,0.996875,4986,320.00
407807.000,0.997266,4987,365.71
424703.000,0.997656,4989,426.67
475135.000,0.998047,4991,512.00
477951.000,0.998242,4992,568.89
484351.000,0.998437,4993,640.00
493823.000,0.998633,4994,731.43
496895.000,0.998828,4995,853.33
505343.000,0.999023,4996,1024.00
505343.000,0.999121,4996,1137.78
532479.000,0.999219,4998,1280.00
532479.000,0.999316,4998,1462.86
532479.000,0.999414,4998,1706.67
532479.000,0.999512,4998,2048.00
532479.000,0.999561,4998,2275.56
533503.000,0.999609,4999,2560.00
533503.000,0.999658,4999,2925.71
533503.000,0.999707,4999,3413.33
533503.000,0.999756,4999,4096.00
533503.000,0.999780,4999,4551.11
534015.000,0.999805,5000,5120.00
534015.000,1.000000,5000,inf
