Value,Percentile,TotalCount,1/(1-Percentile)
9583.000,0.000000,1,1.00
15287.000,0.100000,2009,1.11
16031.000,0.200000,4004,1.25
16327.000,0.300000,6059,1.43
16527.000,0.400000,8121,1.67
16671.000,0.500000,10153,2.00
16735.000,0.550000,11127,2.22
16799.000,0.600000,12122,2.50
16863.000,0.650000,13084,2.86
16927.000,0.700000,14066,3.33
16991.000,0.750000,15020,4.00
17039.000,0.775000,15674,4.44
17071.000,0.800000,16085,5.00
17119.000,0.825000,16621,5.71
17167.000,0.850000,17072,6.67
17231.000,0.875000,17549,8.00
17279.000,0.887500,17817,8.89
17327.000,0.900000,18021,10.00
17423.000,0.912500,18250,11.43
17743.000,0.925000,18501,13.33
18223.000,0.937500,18760,16.00
18415.000,0.943750,18875,17.78
18623.000,0.950000,19013,20.00
18783.000,0.956250,19128,22.86
18959.000,0.962500,19251,26.67
19135.000,0.968750,19377,32.00
19215.000,0.971875,19438,35.56
19295.000,0.975000,19501,40.00
19391.000,0.978125,19565,45.71
19487.000,0.981250,19634,53.33
19599.000,0.984375,19691,64.00
19663.000,0.985938,19720,71.11
19727.000,0.987500,19753,80.00
19791.000,0.989062,19783,91.43
19887.000,0.990625,19815,106.67
19999.000,0.992188,19845,128.00
20079.000,0.992969,19860,142.22
20191.000,0.993750,19875,160.00
20383.000,0.994531,19893,182.86
20703.000,0.995313,19907,213.33
21375.000,0.996094,19922,256.00
21935.000,0.996484,19930,284.44
22303.000,0.996875,19938,320.00
22687.000,0.997266,19947,365.71
23375.000,0.997656,19954,426.67
26303.000,0.998047,19961,512.00
30607.000,0.998242,19965,568.89
33695.000,0.998437,19969,640.00
36255.000,0.998633,19973,731.43
38783.000,0.998828,19977,853.33
53407.000,0.999023,19981,1024.00
56575.000,0.999121,19983,1137.78
58847.000,0.999219,19985,1280.00
60735.000,0.999316,19987,1462.86
62047.000,0.999414,19989,1706.67
62495.000,0.999512,19992,2048.00
62495.000,0.999561,19992,2275.56
62591.000,0.999609,19993,2560.00
63135.000,0.999658,19994,2925.71
65119.000,0.999707,19995,3413.33
65983.000,0.999756,19996,4096.00
65983.000,0.999780,19996,4551.11
66175.000,0.999805,19997,5120.00
66175.000,0.999829,19997,5851.43
69247.000,0.999854,19998,6826.67
69247.000,0.999878,19998,8192.00
69247.000,0.999890,19998,9102.22
69439.000,0.999902,19999,10240.00
69439.000,0.999915,19999,11702.86
69439.000,0.999927,19999,13653.33
69439.000,0.999939,19999,16384.00
69439.000,0.999945,19999,18204.44
71167.000,0.999951,20000,20480.00
71167.000,1.000000,20000,inf
