Value,Percentile,TotalCount,1/(1-Percentile)
5315.000,0.000000,1,1.00
5879.000,0.100000,2155,1.11
5919.000,0.200000,4066,1.25
5987.000,0.300000,6025,1.43
6095.000,0.400000,8042,1.67
6143.000,0.500000,10020,2.00
6163.000,0.550000,11138,2.22
6187.000,0.600000,12119,2.50
6223.000,0.650000,13019,2.86
6267.000,0.700000,14058,3.33
6331.000,0.750000,15006,4.00
6367.000,0.775000,15513,4.44
6391.000,0.800000,16043,5.00
6411.000,0.825000,16550,5.71
6435.000,0.850000,17041,6.67
6475.000,0.875000,17521,8.00
6499.000,0.887500,17790,8.89
6523.000,0.900000,18004,10.00
6563.000,0.912500,18256,11.43
6619.000,0.925000,18516,13.33
6663.000,0.937500,18769,16.00
6683.000,0.943750,18882,17.78
6719.000,0.950000,19010,20.00
6755.000,0.956250,19126,22.86
6815.000,0.962500,19255,26.67
6887.000,0.968750,19380,32.00
6963.000,0.971875,19438,35.56
7075.000,0.975000,19501,40.00
7231.000,0.978125,19566,45.71
7547.000,0.981250,19625,53.33
8159.000,0.984375,19688,64.00
8479.000,0.985938,19720,71.11
8735.000,0.987500,19750,80.00
9047.000,0.989062,19782,91.43
9295.000,0.990625,19816,106.67
9495.000,0.992188,19844,128.00
9551.000,0.992969,19861,142.22
9615.000,0.993750,19875,160.00
9719.000,0.994531,19892,182.86
9855.000,0.995313,19908,213.33
10071.000,0.996094,19922,256.00
10727.000,0.996484,19930,284.44
12111.000,0.996875,19938,320.00
13863.000,0.997266,19946,365.71
17087.000,0.997656,19954,426.67
22431.000,0.998047,19961,512.00
23439.000,0.998242,19965,568.89
163199.000,0.998437,19969,640.00
164095.000,0.998633,19973,731.43
185855.000,0.998828,19977,853.33
211967.000,0.999023,19982,1024.00
212991.000,0.999121,19983,1137.78
318207.000,0.999219,19986,1280.00
318463.000,0.999316,19987,1462.86
369663.000,0.999414,19989,1706.67
424447.000,0.999512,19991,2048.00
438271.000,0.999561,19992,2275.56
441343.000,0.999609,19993,2560.00
451583.000,0.999658,19994,2925.71
452607.000,0.999707,19995,3413.33
454655.000,0.999756,19996,4096.00
454655.000,0.999780,19996,4551.11
459519.000,0.999805,19997,5120.00
459519.000,0.999829,19997,5851.43
461055.000,0.999854,19998,6826.67
461055.000,0.999878,19998,8192.00
461055.000,0.999890,19998,9102.22
470271.000,0.999902,19999,10240.00
470271.000,0.999915,19999,11702.86
470271.000,0.999927,19999,13653.33
470271.000,0.999939,19999,16384.00
470271.000,0.999945,19999,18204.44
475391.000,0.999951,20000,20480.00
475391.000,1.000000,20000,inf
