Value,Percentile,TotalCount,1/(1-Percentile)
8071.000,0.000000,1,1.00
11127.000,0.100000,209,1.11
12319.000,0.200000,400,1.25
13463.000,0.300000,600,1.43
13871.000,0.400000,803,1.67
14487.000,0.500000,1002,2.00
14679.000,0.550000,1101,2.22
14815.000,0.600000,1211,2.50
14911.000,0.650000,1301,2.86
15007.000,0.700000,1400,3.33
15111.000,0.750000,1506,4.00
15175.000,0.775000,1552,4.44
15247.000,0.800000,1602,5.00
15367.000,0.825000,1657,5.71
15567.000,0.850000,1701,6.67
35935.000,0.875000,1751,8.00
36223.000,0.887500,1775,8.89
36415.000,0.900000,1806,10.00
36511.000,0.912500,1825,11.43
36639.000,0.925000,1850,13.33
36767.000,0.937500,1880,16.00
36799.000,0.943750,1888,17.78
36863.000,0.950000,1900,20.00
36991.000,0.956250,1917,22.86
37055.000,0.962500,1925,26.67
37151.000,0.968750,1938,32.00
37279.000,0.971875,1944,35.56
37663.000,0.975000,1950,40.00
38527.000,0.978125,1957,45.71
39327.000,0.981250,1963,53.33
39711.000,0.984375,1969,64.00
39999.000,0.985938,1972,71.11
40223.000,0.987500,1975,80.00
40447.000,0.989062,1979,91.43
40799.000,0.990625,1983,106.67
41087.000,0.992188,1985,128.00
41151.000,0.992969,1986,142.22
41407.000,0.993750,1988,160.00
41599.000,0.994531,1990,182.86
41759.000,0.995313,1991,213.33
42527.000,0.996094,1993,256.00
42527.000,0.996484,1993,284.44
42591.000,0.996875,1994,320.00
43135.000,0.997266,1995,365.71
46655.000,0.997656,1996,426.67
50111.000,0.998047,1997,512.00
50111.000,0.998242,1997,568.89
50111.000,0.998437,1997,640.00
100287.000,0.998633,1998,731.43
100287.000,0.998828,1998,853.33
101759.000,0.999023,1999,1024.00
101759.000,0.999121,1999,1137.78
101759.000,0.999219,1999,1280.00
101759.000,0.999316,1999,1462.86
101759.000,0.999414,1999,1706.67
138239.000,0.999512,2000,2048.00
138239.000,1.000000,2000,inf
