Value,Percentile,TotalCount,1/(1-Percentile)
257535.000,0.000000,1,1.00
430847.000,0.100000,201,1.11
452351.000,0.200000,402,1.25
464383.000,0.300000,603,1.43
471807.000,0.400000,805,1.67
476927.000,0.500000,1002,2.00
479487.000,0.550000,1110,2.22
482047.000,0.600000,1208,2.50
485375.000,0.650000,1306,2.86
487935.000,0.700000,1406,3.33
490751.000,0.750000,1500,4.00
492543.000,0.775000,1550,4.44
494847.000,0.800000,1606,5.00
496895.000,0.825000,1652,5.71
499455.000,0.850000,1703,6.67
502271.000,0.875000,1752,8.00
504319.000,0.887500,1777,8.89
506367.000,0.900000,1801,10.00
508159.000,0.912500,1828,11.43
510463.000,0.925000,1852,13.33
513023.000,0.937500,1875,16.00
514303.000,0.943750,1890,17.78
515071.000,0.950000,1901,20.00
516351.000,0.956250,1913,22.86
517887.000,0.962500,1926,26.67
519167.000,0.968750,1939,32.00
519935.000,0.971875,1945,35.56
520703.000,0.975000,1950,40.00
521727.000,0.978125,1958,45.71
522751.000,0.981250,1963,53.33
525311.000,0.984375,1969,64.00
526847.000,0.985938,1973,71.11
527359.000,0.987500,1975,80.00
530431.000,0.989062,1979,91.43
531455.000,0.990625,1983,106.67
531967.000,0.992188,1985,128.00
532479.000,0.992969,1986,142.22
533503.000,0.993750,1988,160.00
534527.000,0.994531,1990,182.86
538623.000,0.995313,1991,213.33
540159.000,0.996094,1993,256.00
540159.000,0.996484,1993,284.44
540671.000,0.996875,1994,320.00
541183.000,0.997266,1995,365.71
544255.000,0.997656,1996,426.67
546303.000,0.998047,1997,512.00
546303.000,0.998242,1997,568.89
546303.000,0.998437,1997,640.00
546815.000,0.998633,1998,731.43
546815.000,0.998828,1998,853.33
550911.000,0.999023,2000,1024.00
550911.000,1.000000,2000,inf
