name,status,count,p50_ns,p90_ns,p99_ns,p99_9_ns,mean_ns,max_ns,reason
nvforest/gpu/input:host/output:host/layout:depth_first/rows_per_block_iter:1/align_bytes:0,ok,20000,31343,31855,44927,404223,32812.8,761343,
nvforest/gpu/input:device/output:host/layout:depth_first/rows_per_block_iter:1/align_bytes:0,ok,20000,27599,28175,153599,552447,30658.4,692223,
nvforest/gpu/input:device/output:device_sync/layout:depth_first/rows_per_block_iter:1/align_bytes:0,ok,20000,14839,16639,23263,363519,16443.4,778239,
nvforest/gpu/input:host/output:host/layout:depth_first/rows_per_block_iter:2/align_bytes:0,ok,20000,31663,39807,51167,569855,35588.6,600063,
nvforest/gpu/input:device/output:host/layout:depth_first/rows_per_block_iter:2/align_bytes:0,ok,20000,35679,36575,167807,665599,35617.4,835583,
nvforest/gpu/input:device/output:device_sync/layout:depth_first/rows_per_block_iter:2/align_bytes:0,ok,20000,21087,23743,32607,684031,23705.6,920063,
nvforest/gpu/input:host/output:host/layout:depth_first/rows_per_block_iter:4/align_bytes:0,ok,20000,47743,55295,70207,584191,51172.5,757247,
nvforest/gpu/input:device/output:host/layout:depth_first/rows_per_block_iter:4/align_bytes:0,ok,20000,43999,52159,68543,718847,48354.6,1000447,
nvforest/gpu/input:device/output:device_sync/layout:depth_first/rows_per_block_iter:4/align_bytes:0,ok,20000,33343,37695,47839,414207,35726.1,626687,
nvforest/gpu/input:host/output:host/layout:depth_first/rows_per_block_iter:8/align_bytes:0,ok,20000,72127,80895,99839,460031,77644.3,751615,
nvforest/gpu/input:device/output:host/layout:depth_first/rows_per_block_iter:8/align_bytes:0,ok,20000,68543,76863,94271,461567,73753.7,633343,
nvforest/gpu/input:device/output:device_sync/layout:depth_first/rows_per_block_iter:8/align_bytes:0,ok,20000,58143,65855,84095,630271,62334.3,749567,
nvforest/gpu/input:host/output:host/layout:depth_first/rows_per_block_iter:16/align_bytes:0,ok,20000,120703,130751,487935,716799,125676,763391,
nvforest/gpu/input:device/output:host/layout:depth_first/rows_per_block_iter:16/align_bytes:0,ok,20000,116927,127039,489471,729087,122287,1096703,
nvforest/gpu/input:device/output:device_sync/layout:depth_first/rows_per_block_iter:16/align_bytes:0,ok,20000,103615,117311,486911,707583,111419,817663,
nvforest/gpu/input:host/output:host/layout:depth_first/rows_per_block_iter:32/align_bytes:0,ok,20000,195839,227071,657919,850431,213683,944127,
nvforest/gpu/input:device/output:host/layout:depth_first/rows_per_block_iter:32/align_bytes:0,ok,20000,191871,220159,656383,816639,210008,959487,
nvforest/gpu/input:device/output:device_sync/layout:depth_first/rows_per_block_iter:32/align_bytes:0,ok,20000,184447,208511,653311,833023,198996,958975,
nvforest/gpu/input:host/output:host/layout:depth_first/rows_per_block_iter:1/align_bytes:128,ok,20000,30735,31711,44191,420863,32359.7,601087,
nvforest/gpu/input:device/output:host/layout:depth_first/rows_per_block_iter:1/align_bytes:128,ok,20000,27503,27823,38943,380927,28559.5,593407,
nvforest/gpu/input:device/output:device_sync/layout:depth_first/rows_per_block_iter:1/align_bytes:128,ok,20000,14719,16039,20639,348927,15667.1,569343,
nvforest/gpu/input:host/output:host/layout:depth_first/rows_per_block_iter:2/align_bytes:128,ok,20000,31231,39391,50047,497919,35425.4,722943,
nvforest/gpu/input:device/output:host/layout:depth_first/rows_per_block_iter:2/align_bytes:128,ok,20000,27663,35807,43743,494591,31609.3,629247,
nvforest/gpu/input:device/output:device_sync/layout:depth_first/rows_per_block_iter:2/align_bytes:128,ok,20000,20831,23167,28895,372991,22196,562687,
nvforest/gpu/input:host/output:host/layout:depth_first/rows_per_block_iter:4/align_bytes:128,ok,20000,47071,55199,66751,415487,50364.3,605695,
nvforest/gpu/input:device/output:host/layout:depth_first/rows_per_block_iter:4/align_bytes:128,ok,20000,43935,51231,62719,529407,46594.9,635903,
nvforest/gpu/input:device/output:device_sync/layout:depth_first/rows_per_block_iter:4/align_bytes:128,ok,20000,33311,37599,48223,397055,35749.6,700927,
nvforest/gpu/input:host/output:host/layout:depth_first/rows_per_block_iter:8/align_bytes:128,ok,20000,71807,80767,98751,619519,77381.7,665087,
nvforest/gpu/input:device/output:host/layout:depth_first/rows_per_block_iter:8/align_bytes:128,ok,20000,68543,76799,95999,465663,73696.4,741887,
nvforest/gpu/input:device/output:device_sync/layout:depth_first/rows_per_block_iter:8/align_bytes:128,ok,20000,58079,65663,85183,502271,62386.2,628735,
nvforest/gpu/input:host/output:host/layout:depth_first/rows_per_block_iter:16/align_bytes:128,ok,20000,120575,129983,493311,666623,125512,838143,
nvforest/gpu/input:device/output:host/layout:depth_first/rows_per_block_iter:16/align_bytes:128,ok,20000,116671,126079,491519,699391,121584,749055,
nvforest/gpu/input:device/output:device_sync/layout:depth_first/rows_per_block_iter:16/align_bytes:128,ok,20000,103551,116991,485631,715775,111477,831487,
nvforest/gpu/input:host/output:host/layout:depth_first/rows_per_block_iter:32/align_bytes:128,ok,20000,196735,226687,658943,849407,213814,956415,
nvforest/gpu/input:device/output:host/layout:depth_first/rows_per_block_iter:32/align_bytes:128,ok,20000,192255,216703,666111,855039,209768,956927,
nvforest/gpu/input:device/output:device_sync/layout:depth_first/rows_per_block_iter:32/align_bytes:128,ok,20000,185087,208639,652799,804351,199606,1381375,
nvforest/gpu/input:host/output:host/layout:layered/rows_per_block_iter:1/align_bytes:0,ok,20000,31503,31903,44063,397055,32747.4,624127,
nvforest/gpu/input:device/output:host/layout:layered/rows_per_block_iter:1/align_bytes:0,ok,20000,27567,27935,38527,369151,28674.1,674303,
nvforest/gpu/input:device/output:device_sync/layout:layered/rows_per_block_iter:1/align_bytes:0,ok,20000,14791,15871,20975,343295,15714.1,419839,
nvforest/gpu/input:host/output:host/layout:layered/rows_per_block_iter:2/align_bytes:0,ok,20000,31663,39775,46943,396287,35729.2,594943,
nvforest/gpu/input:device/output:host/layout:layered/rows_per_block_iter:2/align_bytes:0,ok,20000,27647,35807,42687,381951,31594.6,563711,
nvforest/gpu/input:device/output:device_sync/layout:layered/rows_per_block_iter:2/align_bytes:0,ok,20000,20959,22975,27471,373247,22252.4,564735,
nvforest/gpu/input:host/output:host/layout:layered/rows_per_block_iter:4/align_bytes:0,ok,20000,47199,55167,66367,471295,50437.6,603135,
nvforest/gpu/input:device/output:host/layout:layered/rows_per_block_iter:4/align_bytes:0,ok,20000,43999,46783,56095,526335,46508.8,712191,
nvforest/gpu/input:device/output:device_sync/layout:layered/rows_per_block_iter:4/align_bytes:0,ok,20000,33407,37215,44159,571391,35422.9,622079,
nvforest/gpu/input:host/output:host/layout:layered/rows_per_block_iter:8/align_bytes:0,ok,20000,72511,80831,97151,617983,77711.3,671743,
nvforest/gpu/input:device/output:host/layout:layered/rows_per_block_iter:8/align_bytes:0,ok,20000,68607,76863,93823,584191,73988.1,749055,
nvforest/gpu/input:device/output:device_sync/layout:layered/rows_per_block_iter:8/align_bytes:0,ok,20000,58815,66687,78911,562175,62986.1,661503,
nvforest/gpu/input:host/output:host/layout:layered/rows_per_block_iter:16/align_bytes:0,ok,20000,121855,138239,403711,728063,132287,839167,
nvforest/gpu/input:device/output:host/layout:layered/rows_per_block_iter:16/align_bytes:0,ok,20000,117823,134271,497919,713215,128331,844287,
nvforest/gpu/input:device/output:device_sync/layout:layered/rows_per_block_iter:16/align_bytes:0,ok,20000,108735,124351,496895,707583,116844,768511,
nvforest/gpu/input:host/output:host/layout:layered/rows_per_block_iter:32/align_bytes:0,ok,20000,220671,260095,710655,919551,241263,1068031,
nvforest/gpu/input:device/output:host/layout:layered/rows_per_block_iter:32/align_bytes:0,ok,20000,216447,256127,707583,887807,237025,1022975,
nvforest/gpu/input:device/output:device_sync/layout:layered/rows_per_block_iter:32/align_bytes:0,ok,20000,208511,241663,705023,888319,225989,1012735,
nvforest/gpu/input:host/output:host/layout:layered/rows_per_block_iter:1/align_bytes:128,ok,20000,31407,31887,44767,380159,32786.3,570879,
nvforest/gpu/input:device/output:host/layout:layered/rows_per_block_iter:1/align_bytes:128,ok,20000,27583,27999,39007,384255,28827.9,583167,
nvforest/gpu/input:device/output:device_sync/layout:layered/rows_per_block_iter:1/align_bytes:128,ok,20000,14783,15855,20271,340223,15658.6,655871,
nvforest/gpu/input:host/output:host/layout:layered/rows_per_block_iter:2/align_bytes:128,ok,20000,31727,39871,50847,447743,35853.5,599551,
nvforest/gpu/input:device/output:host/layout:layered/rows_per_block_iter:2/align_bytes:128,ok,20000,27663,35807,44383,377855,31611.2,435967,
nvforest/gpu/input:device/output:device_sync/layout:layered/rows_per_block_iter:2/align_bytes:128,ok,20000,20991,23055,30607,371199,22378.6,397567,
nvforest/gpu/input:host/output:host/layout:layered/rows_per_block_iter:4/align_bytes:128,ok,20000,48031,55199,66303,513791,50765.9,616959,
nvforest/gpu/input:device/output:host/layout:layered/rows_per_block_iter:4/align_bytes:128,ok,20000,43967,47295,57279,586751,46489.4,668159,
nvforest/gpu/input:device/output:device_sync/layout:layered/rows_per_block_iter:4/align_bytes:128,ok,20000,33375,37311,44831,512511,35673.3,584191,
