Value,Percentile,TotalCount,1/(1-Percentile)
29935.000,0.000000,1,1.00
31423.000,0.100000,507,1.11
31599.000,0.200000,1006,1.25
31743.000,0.300000,1559,1.43
31839.000,0.400000,2010,1.67
31951.000,0.500000,2536,2.00
32015.000,0.550000,2830,2.22
32063.000,0.600000,3031,2.50
32127.000,0.650000,3295,2.86
32191.000,0.700000,3510,3.33
32271.000,0.750000,3773,4.00
32319.000,0.775000,3909,4.44
32367.000,0.800000,4025,5.00
32415.000,0.825000,4127,5.71
32479.000,0.850000,4253,6.67
32559.000,0.875000,4380,8.00
32607.000,0.887500,4444,8.89
32655.000,0.900000,4504,10.00
32719.000,0.912500,4570,11.43
32799.000,0.925000,4635,13.33
32927.000,0.937500,4700,16.00
33023.000,0.943750,4733,17.78
33119.000,0.950000,4758,20.00
33247.000,0.956250,4788,22.86
33503.000,0.962500,4813,26.67
33951.000,0.968750,4844,32.00
34975.000,0.971875,4860,35.56
35807.000,0.975000,4875,40.00
36607.000,0.978125,4891,45.71
39999.000,0.981250,4907,53.33
44127.000,0.984375,4923,64.00
45759.000,0.985938,4930,71.11
53503.000,0.987500,4938,80.00
57567.000,0.989062,4946,91.43
69311.000,0.990625,4954,106.67
232447.000,0.992188,4961,128.00
233599.000,0.992969,4965,142.22
256895.000,0.993750,4969,160.00
258047.000,0.994531,4973,182.86
258687.000,0.995313,4977,213.33
273407.000,0.996094,4981,256.00
273663.000,0.996484,4983,284.44
274431.000,0.996875,4985,320.00
275199.000,0.997266,4988,365.71
275455.000,0.997656,4989,426.67
401407.000,0.998047,4993,512.00
401407.000,0.998242,4993,568.89
401407.000,0.998437,4993,640.00
401663.000,0.998633,4994,731.43
404223.000,0.998828,4995,853.33
406015.000,0.999023,4996,1024.00
406015.000,0.999121,4996,1137.78
409343.000,0.999219,4997,1280.00
409343.000,0.999316,4997,1462.86
410367.000,0.999414,4998,1706.67
410367.000,0.999512,4998,2048.00
410367.000,0.999561,4998,2275.56
415231.000,0.999609,4999,2560.00
415231.000,0.999658,4999,2925.71
415231.000,0.999707,4999,3413.33
415231.000,0.999756,4999,4096.00
415231.000,0.999780,4999,4551.11
419839.000,0.999805,5000,5120.00
419839.000,1.000000,5000,inf
