Value,Percentile,TotalCount,1/(1-Percentile)
2249.000,0.000000,1,1.00
2347.000,0.100000,2144,1.11
2367.000,0.200000,4112,1.25
2383.000,0.300000,6128,1.43
2397.000,0.400000,8034,1.67
2413.000,0.500000,10100,2.00
2421.000,0.550000,11080,2.22
2431.000,0.600000,12175,2.50
2441.000,0.650000,13061,2.86
2455.000,0.700000,14130,3.33
2471.000,0.750000,15031,4.00
2483.000,0.775000,15500,4.44
2499.000,0.800000,16019,5.00
2517.000,0.825000,16510,5.71
2539.000,0.850000,17004,6.67
2571.000,0.875000,17507,8.00
2591.000,0.887500,17750,8.89
2617.000,0.900000,18002,10.00
2647.000,0.912500,18252,11.43
2689.000,0.925000,18503,13.33
2743.000,0.937500,18750,16.00
2773.000,0.943750,18876,17.78
2819.000,0.950000,19005,20.00
2859.000,0.956250,19127,22.86
2913.000,0.962500,19252,26.67
2971.000,0.968750,19376,32.00
3015.000,0.971875,19444,35.56
3063.000,0.975000,19502,40.00
3133.000,0.978125,19564,45.71
3231.000,0.981250,19629,53.33
3341.000,0.984375,19688,64.00
3425.000,0.985938,19719,71.11
3529.000,0.987500,19750,80.00
3661.000,0.989062,19782,91.43
3857.000,0.990625,19813,106.67
4239.000,0.992188,19844,128.00
4475.000,0.992969,19860,142.22
4583.000,0.993750,19875,160.00
4755.000,0.994531,19892,182.86
4963.000,0.995313,19907,213.33
5211.000,0.996094,19922,256.00
5347.000,0.996484,19930,284.44
5535.000,0.996875,19938,320.00
5839.000,0.997266,19946,365.71
6031.000,0.997656,19954,426.67
6623.000,0.998047,19961,512.00
8599.000,0.998242,19965,568.89
12647.000,0.998437,19969,640.00
13975.000,0.998633,19973,731.43
15495.000,0.998828,19977,853.33
17711.000,0.999023,19981,1024.00
18511.000,0.999121,19983,1137.78
20271.000,0.999219,19985,1280.00
21967.000,0.999316,19987,1462.86
23759.000,0.999414,19989,1706.67
25535.000,0.999512,19991,2048.00
26863.000,0.999561,19992,2275.56
26959.000,0.999609,19993,2560.00
27135.000,0.999658,19994,2925.71
27375.000,0.999707,19995,3413.33
27551.000,0.999756,19996,4096.00
27551.000,0.999780,19996,4551.11
27903.000,0.999805,19997,5120.00
27903.000,0.999829,19997,5851.43
28255.000,0.999854,19998,6826.67
28255.000,0.999878,19998,8192.00
28255.000,0.999890,19998,9102.22
28719.000,0.999902,19999,10240.00
28719.000,0.999915,19999,11702.86
28719.000,0.999927,19999,13653.33
28719.000,0.999939,19999,16384.00
28719.000,0.999945,19999,18204.44
29455.000,0.999951,20000,20480.00
29455.000,1.000000,20000,inf
