name,status,count,p50_ns,p90_ns,p99_ns,p99_9_ns,mean_ns,max_ns,reason
nvforest/gpu/input:host/output:host/layout:depth_first/rows_per_block_iter:1/align_bytes:0,ok,20000,80959,82367,265215,432383,84136.8,457471,
nvforest/gpu/input:device/output:host/layout:depth_first/rows_per_block_iter:1/align_bytes:0,ok,20000,77183,78655,265471,440063,80245.8,459519,
nvforest/gpu/input:device/output:device_sync/layout:depth_first/rows_per_block_iter:1/align_bytes:0,ok,20000,67135,68479,91007,435199,69672.7,456447,
nvforest/gpu/input:host/output:host/layout:depth_first/rows_per_block_iter:2/align_bytes:0,ok,20000,137471,139263,339711,505087,140517,517631,
nvforest/gpu/input:device/output:host/layout:depth_first/rows_per_block_iter:2/align_bytes:0,ok,20000,134143,135423,335359,495871,136932,509439,
nvforest/gpu/input:device/output:device_sync/layout:depth_first/rows_per_block_iter:2/align_bytes:0,ok,20000,121599,124159,330239,501247,126088,518399,
nvforest/gpu/input:host/output:host/layout:depth_first/rows_per_block_iter:4/align_bytes:0,ok,20000,236671,244735,586239,608767,244469,630783,
nvforest/gpu/input:device/output:host/layout:depth_first/rows_per_block_iter:4/align_bytes:0,ok,20000,232575,240639,586751,609791,240427,646143,
nvforest/gpu/input:device/output:device_sync/layout:depth_first/rows_per_block_iter:4/align_bytes:0,ok,20000,222207,227839,586751,610303,230257,1380351,
nvforest/gpu/input:host/output:host/layout:depth_first/rows_per_block_iter:8/align_bytes:0,ok,20000,417791,434943,807423,825855,435341,1190911,
nvforest/gpu/input:device/output:host/layout:depth_first/rows_per_block_iter:8/align_bytes:0,ok,20000,413951,431103,808447,826879,431371,875007,
nvforest/gpu/input:device/output:device_sync/layout:depth_first/rows_per_block_iter:8/align_bytes:0,ok,20000,405503,422399,805887,824831,421467,840191,
nvforest/gpu/input:host/output:host/layout:depth_first/rows_per_block_iter:16/align_bytes:0,ok,20000,735743,1026047,1216511,1232895,767511,2013183,
nvforest/gpu/input:device/output:host/layout:depth_first/rows_per_block_iter:16/align_bytes:0,ok,20000,732159,1032191,1215487,1235967,765046,1831935,
nvforest/gpu/input:device/output:device_sync/layout:depth_first/rows_per_block_iter:16/align_bytes:0,ok,20000,720383,1046527,1219583,1239039,761638,1295359,
nvforest/gpu/input:host/output:host/layout:depth_first/rows_per_block_iter:32/align_bytes:0,ok,20000,1253375,1748991,1907711,1936383,1.33786e+06,2549759,
nvforest/gpu/input:device/output:host/layout:depth_first/rows_per_block_iter:32/align_bytes:0,ok,20000,1250303,1744895,1903615,1928191,1.33361e+06,2652159,
nvforest/gpu/input:device/output:device_sync/layout:depth_first/rows_per_block_iter:32/align_bytes:0,ok,20000,1239039,1745919,1909759,1937407,1.32045e+06,2813951,
nvforest/gpu/input:host/output:host/layout:depth_first/rows_per_block_iter:1/align_bytes:128,ok,20000,80831,82111,264703,431615,83841,456447,
nvforest/gpu/input:device/output:host/layout:depth_first/rows_per_block_iter:1/align_bytes:128,ok,20000,77311,78463,261247,442623,80286,452351,
nvforest/gpu/input:device/output:device_sync/layout:depth_first/rows_per_block_iter:1/align_bytes:128,ok,20000,66815,68543,88703,428287,69234,441855,
nvforest/gpu/input:host/output:host/layout:depth_first/rows_per_block_iter:2/align_bytes:128,ok,20000,131455,139135,340991,503039,138283,520447,
nvforest/gpu/input:device/output:host/layout:depth_first/rows_per_block_iter:2/align_bytes:128,ok,20000,127743,135423,337151,490239,135031,519423,
nvforest/gpu/input:device/output:device_sync/layout:depth_first/rows_per_block_iter:2/align_bytes:128,ok,20000,120255,124159,329983,489215,124549,499967,
nvforest/gpu/input:host/output:host/layout:depth_first/rows_per_block_iter:4/align_bytes:128,ok,20000,233215,244607,576511,610303,240925,624639,
