Value,Percentile,TotalCount,1/(1-Percentile)
23023.000,0.000000,1,1.00
31327.000,0.100000,2059,1.11
31567.000,0.200000,4056,1.25
31759.000,0.300000,6066,1.43
31951.000,0.400000,8160,1.67
32127.000,0.500000,10082,2.00
32223.000,0.550000,11113,2.22
32319.000,0.600000,12049,2.50
32431.000,0.650000,13021,2.86
32575.000,0.700000,14098,3.33
32735.000,0.750000,15043,4.00
32831.000,0.775000,15542,4.44
32959.000,0.800000,16099,5.00
33087.000,0.825000,16533,5.71
33279.000,0.850000,17021,6.67
33567.000,0.875000,17514,8.00
33791.000,0.887500,17772,8.89
34047.000,0.900000,18012,10.00
34335.000,0.912500,18250,11.43
34687.000,0.925000,18511,13.33
35039.000,0.937500,18758,16.00
35231.000,0.943750,18897,17.78
35391.000,0.950000,19009,20.00
35583.000,0.956250,19129,22.86
35871.000,0.962500,19261,26.67
36159.000,0.968750,19375,32.00
36415.000,0.971875,19442,35.56
36671.000,0.975000,19505,40.00
37023.000,0.978125,19563,45.71
37599.000,0.981250,19625,53.33
38687.000,0.984375,19690,64.00
40447.000,0.985938,19719,71.11
44703.000,0.987500,19750,80.00
62623.000,0.989062,19782,91.43
255999.000,0.990625,19813,106.67
276991.000,0.992188,19845,128.00
279295.000,0.992969,19860,142.22
283903.000,0.993750,19875,160.00
291327.000,0.994531,19891,182.86
300031.000,0.995313,19907,213.33
411391.000,0.996094,19922,256.00
422143.000,0.996484,19930,284.44
422911.000,0.996875,19939,320.00
424191.000,0.997266,19947,365.71
424703.000,0.997656,19954,426.67
440831.000,0.998047,19962,512.00
441855.000,0.998242,19967,568.89
442367.000,0.998437,19969,640.00
444671.000,0.998633,19974,731.43
445439.000,0.998828,19977,853.33
446719.000,0.999023,19981,1024.00
447231.000,0.999121,19983,1137.78
449791.000,0.999219,19985,1280.00
450559.000,0.999316,19987,1462.86
456191.000,0.999414,19989,1706.67
458495.000,0.999512,19991,2048.00
460287.000,0.999561,19992,2275.56
476671.000,0.999609,19993,2560.00
590335.000,0.999658,19994,2925.71
591359.000,0.999707,19995,3413.33
592895.000,0.999756,19996,4096.00
592895.000,0.999780,19996,4551.11
593407.000,0.999805,19998,5120.00
593407.000,0.999829,19998,5851.43
593407.000,0.999854,19998,6826.67
593407.000,0.999878,19998,8192.00
593407.000,0.999890,19998,9102.22
593919.000,0.999902,19999,10240.00
593919.000,0.999915,19999,11702.86
593919.000,0.999927,19999,13653.33
593919.000,0.999939,19999,16384.00
593919.000,0.999945,19999,18204.44
674815.000,0.999951,20000,20480.00
674815.000,1.000000,20000,inf
