Value,Percentile,TotalCount,1/(1-Percentile)
4899.000,0.000000,1,1.00
5135.000,0.100000,2031,1.11
5191.000,0.200000,4093,1.25
5235.000,0.300000,6178,1.43
5267.000,0.400000,8021,1.67
5295.000,0.500000,10013,2.00
5311.000,0.550000,11235,2.22
5323.000,0.600000,12099,2.50
5339.000,0.650000,13290,2.86
5351.000,0.700000,14097,3.33
5371.000,0.750000,15137,4.00
5383.000,0.775000,15645,4.44
5395.000,0.800000,16025,5.00
5415.000,0.825000,16546,5.71
5439.000,0.850000,17022,6.67
5479.000,0.875000,17541,8.00
5503.000,0.887500,17776,8.89
5531.000,0.900000,18030,10.00
5563.000,0.912500,18256,11.43
5607.000,0.925000,18507,13.33
5667.000,0.937500,18751,16.00
5703.000,0.943750,18875,17.78
5751.000,0.950000,19003,20.00
5799.000,0.956250,19133,22.86
5851.000,0.962500,19254,26.67
5931.000,0.968750,19378,32.00
5983.000,0.971875,19439,35.56
6039.000,0.975000,19501,40.00
6139.000,0.978125,19564,45.71
6219.000,0.981250,19625,53.33
6359.000,0.984375,19688,64.00
6439.000,0.985938,19719,71.11
6539.000,0.987500,19750,80.00
6727.000,0.989062,19782,91.43
6899.000,0.990625,19813,106.67
7123.000,0.992188,19844,128.00
7175.000,0.992969,19860,142.22
7271.000,0.993750,19875,160.00
7379.000,0.994531,19891,182.86
7511.000,0.995313,19907,213.33
7671.000,0.996094,19922,256.00
7771.000,0.996484,19930,284.44
7895.000,0.996875,19938,320.00
8023.000,0.997266,19946,365.71
8287.000,0.997656,19954,426.67
8647.000,0.998047,19961,512.00
8767.000,0.998242,19965,568.89
9071.000,0.998437,19969,640.00
9599.000,0.998633,19973,731.43
10447.000,0.998828,19977,853.33
12879.000,0.999023,19981,1024.00
12959.000,0.999121,19983,1137.78
13519.000,0.999219,19985,1280.00
13623.000,0.999316,19987,1462.86
13767.000,0.999414,19989,1706.67
13831.000,0.999512,19991,2048.00
13943.000,0.999561,19992,2275.56
14071.000,0.999609,19993,2560.00
14207.000,0.999658,19994,2925.71
14239.000,0.999707,19995,3413.33
14487.000,0.999756,19996,4096.00
14487.000,0.999780,19996,4551.11
14679.000,0.999805,19997,5120.00
14679.000,0.999829,19997,5851.43
14847.000,0.999854,19998,6826.67
14847.000,0.999878,19998,8192.00
14847.000,0.999890,19998,9102.22
15151.000,0.999902,19999,10240.00
15151.000,0.999915,19999,11702.86
15151.000,0.999927,19999,13653.33
15151.000,0.999939,19999,16384.00
15151.000,0.999945,19999,18204.44
84159.000,0.999951,20000,20480.00
84159.000,1.000000,20000,inf
