Value,Percentile,TotalCount,1/(1-Percentile)
240767.000,0.000000,1,1.00
394495.000,0.100000,2012,1.11
424959.000,0.200000,4017,1.25
444415.000,0.300000,6019,1.43
459519.000,0.400000,8006,1.67
471295.000,0.500000,10050,2.00
475903.000,0.550000,11054,2.22
479487.000,0.600000,12052,2.50
483071.000,0.650000,13047,2.86
486143.000,0.700000,14003,3.33
489471.000,0.750000,15057,4.00
491007.000,0.775000,15567,4.44
492543.000,0.800000,16038,5.00
494335.000,0.825000,16548,5.71
495871.000,0.850000,17011,6.67
497663.000,0.875000,17513,8.00
498687.000,0.887500,17800,8.89
499711.000,0.900000,18051,10.00
500735.000,0.912500,18297,11.43
501759.000,0.925000,18507,13.33
503295.000,0.937500,18765,16.00
504319.000,0.943750,18894,17.78
505599.000,0.950000,19006,20.00
506879.000,0.956250,19125,22.86
508671.000,0.962500,19251,26.67
511231.000,0.968750,19381,32.00
512511.000,0.971875,19445,35.56
514047.000,0.975000,19511,40.00
515839.000,0.978125,19576,45.71
517631.000,0.981250,19630,53.33
519679.000,0.984375,19695,64.00
520703.000,0.985938,19722,71.11
522495.000,0.987500,19755,80.00
524031.000,0.989062,19784,91.43
525823.000,0.990625,19814,106.67
527359.000,0.992188,19848,128.00
528895.000,0.992969,19864,142.22
529919.000,0.993750,19878,160.00
530943.000,0.994531,19892,182.86
532991.000,0.995313,19907,213.33
534527.000,0.996094,19922,256.00
535551.000,0.996484,19930,284.44
537599.000,0.996875,19939,320.00
539647.000,0.997266,19946,365.71
542207.000,0.997656,19955,426.67
543743.000,0.998047,19961,512.00
546303.000,0.998242,19966,568.89
548351.000,0.998437,19969,640.00
549887.000,0.998633,19973,731.43
554495.000,0.998828,19977,853.33
556031.000,0.999023,19982,1024.00
557567.000,0.999121,19983,1137.78
560639.000,0.999219,19986,1280.00
561151.000,0.999316,19987,1462.86
562687.000,0.999414,19991,1706.67
562687.000,0.999512,19991,2048.00
563199.000,0.999561,19992,2275.56
566271.000,0.999609,19993,2560.00
566783.000,0.999658,19994,2925.71
568319.000,0.999707,19995,3413.33
569343.000,0.999756,19996,4096.00
569343.000,0.999780,19996,4551.11
587775.000,0.999805,19997,5120.00
587775.000,0.999829,19997,5851.43
606207.000,0.999854,19998,6826.67
606207.000,0.999878,19998,8192.00
606207.000,0.999890,19998,9102.22
613375.000,0.999902,19999,10240.00
613375.000,0.999915,19999,11702.86
613375.000,0.999927,19999,13653.33
613375.000,0.999939,19999,16384.00
613375.000,0.999945,19999,18204.44
614399.000,0.999951,20000,20480.00
614399.000,1.000000,20000,inf
